사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호,총규모
지에스25부평갈산점,2024-10-24,175741.349720915,445476.72089937,2026-04-22 22:38:36,I,03,폐업,2024-10-24 10:17:48,,2022-02-09,,"인천광역시 부평구 갈산동 ***-* ***호, ***호, ***호",PHMG120223540021047000078,3540000,"인천광역시 부평구 굴포로 **-**, ***호, ***호, ***호 (갈산동)",21336,03,폐업,,,,
CU 주안5동점,2016-12-30,171857.366998968,440756.795327667,2026-04-22 22:32:44,I,03,폐업,2016-12-30 14:17:58,,2016-11-16,,,PHMG120163510021047000084,3510500,"인천광역시 미추홀구 주염로**번길 *, *층 (주안동, 미도아파트)",22124,03,폐업,,,032-876-2653,48
더마에스앤비(DermaS&B),2019-10-21,167705.774882431,439451.479273798,2026-04-22 22:32:08,I,24,직권폐업,2019-11-21 19:54:00,,2008-05-23,,인천광역시 미추홀구 용현동 ***번지 *호 세인트재활빌딩,PHMG120083510021047000005,3510500,"인천광역시 미추홀구 아암대로 **, 세인트재활빌딩 (용현동)",22186,04,취소/말소/만료/정지/중지,,,,
지에스(GS)25 뉴인천병방점,,177276.935825539,449707.032159254,2026-04-22 22:38:05,I,13,영업중,2025-09-23 09:30:52,,2025-09-22,,인천광역시 계양구 병방동 **-**,PHMG120253550020047000049,3550000,"인천광역시 계양구 장제로***번길 **, *층 (병방동)",21028,01,영업/정상,,,,132.66
CU도화나비점,,170096.826206586,441289.916939651,2026-04-22 22:32:54,I,13,영업중,2021-07-12 20:13:52,,2021-07-12,,인천광역시 미추홀구 도화동 **** e편한세상도화 *단지,PHMG120213510513047000068,3510500,"인천광역시 미추홀구 숙골로***번길 **, 상가동 ***,***호 (도화동, e편한세상도화 *단지)",22114,01,영업/정상,,,,60.8
종문메디칼,,175478.911233399,444101.721128454,2026-04-22 22:32:18,I,13,영업중,2013-10-31 17:03:49,,2006-03-10,403-826,인천광역시 부평구 부평*동 ***번지 *호,PHMG120063540021047000014,3540000,인천광역시 부평구 부흥로 *** (부평동),21359,01,영업/정상,,,,
아이비즈메디,2015-12-09,177310.587585115,442584.377398412,2026-04-22 22:32:40,I,03,폐업,2015-12-09 13:59:18,,2014-01-16,403-110,인천광역시 부평구 일신동 ***번지 *호 *층일부,PHMG120143540021047000005,3540000,"인천광역시 부평구 경인로 ****-* (일신동, *층일부)",21419,03,폐업,,,,19
해피생활에너지,2017-06-23,174160.47194169,442582.825595184,2026-04-22 22:32:48,I,03,폐업,2017-06-23 17:13:04,,2014-09-01,403-843,인천광역시 부평구 십정동 ***번지 ***호 *층일부,PHMG120143540021047000041,3540000,"인천광역시 부평구 마장로 ** (십정동, *층일부)",21405,03,폐업,,,032-507-7573,79.52
(주)룩포레스트,,177888.924309604,446983.518382571,2026-04-22 22:32:47,I,13,영업중,2019-12-30 09:26:12,,2019-01-11,,인천광역시 계양구 서운동 ***번지 **호 *층 전체,PHMG120193550020047000004,3550000,"인천광역시 계양구 아나지로 ***-*, *층 전체호 (서운동)",21077,01,영업/정상,,,070-4279-6606,405.9
선빛정보통신,,172681.614388391,442034.827521146,2026-04-22 22:34:53,I,15,전출,2019-12-16 10:53:02,,2019-11-27,,인천광역시 부평구 십정동 ***번지 열우물경기장,PHMG120193540021047000068,3540000,"인천광역시 부평구 열우물로 ***, 열우물경기장 지하*층 (십정동)",21447,05,제외/삭제/전출,,,,18
탑메디라인,2016-01-07,176022.427258185,447315.607873384,2026-04-22 22:32:38,I,03,폐업,2016-01-07 16:23:43,,2015-03-25,407-062,인천광역시 계양구 작전동 ***번지 *호 ***호,PHMG120153550020047000020,3550000,"인천광역시 계양구 효서로 ***, ***호 (작전동)",21119,03,폐업,,,032-542-5511,88.55
지앤씨테크(부평점),2025-06-27,175016.793583439,443231.547308962,2026-04-22 22:39:07,I,03,폐업,2025-06-27 11:11:03,,2023-01-10,,인천광역시 부평구 부평동 ***-** 청자빌딩 *층 일부,PHMG120233540021047000009,3540000,"인천광역시 부평구 경원대로 ****, 청자빌딩 *층 일부호 (부평동)",21404,03,폐업,,,,9.9
솔고프라자,,167885.056402556,438911.768575997,2026-04-22 22:35:15,I,15,전출,2023-11-07 09:06:03,,2020-11-30,,인천광역시 미추홀구 용현동 ***-**,PHMG120223510513047000301,3510500,"인천광역시 미추홀구 낙섬중로 **, *층 (용현동)",22187,05,제외/삭제/전출,,,032-656-3336,168.22
주식회사 레베코 인더스트리얼,2024-02-06,169653.061072083,442555.053277966,2026-04-22 22:32:17,I,03,폐업,2024-02-06 10:27:52,,2024-02-06,,인천광역시 동구 송림동 ***번지 인천산업용품유통단지,PHMG120193500020047000021,3500000,"인천광역시 동구 방축로 ***, 인천산업용품유통단지 편익상가 C동 ***호 (송림동)",22530,03,폐업,,,,73.5
주식회사 메디칼브릿지,,177529.774708102,450550.563127122,2026-04-22 22:33:06,I,13,영업중,2022-08-11 13:16:12,,2019-03-22,,인천광역시 계양구 박촌동 *** 박촌 풍림아이원,PHMG120223550020047000176,3550000,"인천광역시 계양구 동양로 **, 상가동 지하*층 ***-*호 (박촌동, 박촌 풍림아이원)",21022,01,영업/정상,,,,6.6
세븐일레븐산곡한화점,,173864.808617679,444998.435632489,2026-04-22 22:38:29,I,13,영업중,2022-02-07 09:47:13,,2022-02-03,,인천광역시 부평구 산곡동 ***-** *층 일부,PHMG120223540021047000012,3540000,"인천광역시 부평구 마장로***번길 **, *층 일부호 (산곡동)",21361,01,영업/정상,,,,
시우사랑,,175192.359659217,444890.967132334,2026-04-22 22:36:53,I,13,영업중,2021-01-21 18:32:54,,2021-01-20,,인천광역시 부평구 부평동 ***-* 그랑시티 ***호,PHMG120213540021047000005,3540000,"인천광역시 부평구 부평대로***번길 **, 그랑시티 ***호 (부평동)",21364,01,영업/정상,,,,
(주)코리아세븐인천병원점,2019-10-18,178160.812854333,441588.947019173,2026-04-22 22:32:58,I,03,폐업,2019-10-18 22:16:45,,2016-12-27,,인천광역시 부평구 구산동 **번지 *호 *동 지하*층,PHMG120163540021047000075,3540000,"인천광역시 부평구 무네미로 *** (구산동, 근로복지공단인천병원 *동 지하*층)",21417,03,폐업,,,,
쓰리엠개발,,176144.667616408,444265.526451571,2026-04-22 22:39:23,I,13,영업중,2025-07-29 10:16:45,,2025-07-29,,인천광역시 부평구 부평동 ***-** 신승캐슬 *층 ***호,PHMG120253540021047000048,3540000,"인천광역시 부평구 장제로 ***, 신승캐슬 *층 ***호 (부평동)",21353,01,영업/정상,,,,54.14
제이앤통상,2021-12-31,173685.18192329,440922.412055148,2026-04-22 22:32:38,I,03,폐업,2022-01-17 10:19:13,,2013-05-03,403-849,인천광역시 부평구 십정*동 ***번지 *호 *층,PHMG120133540021047000016,3540000,"인천광역시 부평구 아트센터로 **, *층 (십정동)",21439,03,폐업,,,,
제이제이하우스,2021-01-21,168735.682070326,440385.535731752,2026-04-22 22:32:50,I,03,폐업,2021-01-21 17:23:49,,2020-03-02,,인천광역시 미추홀구 숭의동 ***번지 **호,PHMG120203510513047000014,3510500,"인천광역시 미추홀구 경인로**번길 **-**, ***동 ***호 (숭의동)",22161,03,폐업,,,,68.3
GS25 숭의오거리점,,168951.392410414,439893.914767217,2026-04-22 22:32:51,I,13,영업중,2020-07-01 15:37:41,,2020-06-30,,인천광역시 미추홀구 숭의동 ***-**,PHMG120203510513047000038,3510500,"인천광역시 미추홀구 경인로**번길 **, *층 (숭의동)",22169,01,영업/정상,,,,58.36
란이상회,,175277.390864763,448249.193948403,2026-04-22 22:33:01,I,15,전출,2024-12-03 15:59:23,,2022-04-19,,인천광역시 계양구 작전동 ***-** 신한아파트,PHMG120223550020047000120,3550000,"인천광역시 계양구 계양대로***번길 *, A동 ***호 (작전동, 신한아파트)",21045,05,제외/삭제/전출,,,,
알찬정보,,176458.840186124,444492.987937841,2026-04-22 22:32:55,I,15,전출,2019-02-25 17:28:27,,2015-07-06,,인천광역시 부평구 부개동 **번지 *호 *층일부,PHMG120153540021047000094,3540000,"인천광역시 부평구 부흥북로***번길 ** (부개동, *층일부)",21352,05,제외/삭제/전출,,,070-4685-6668,27.66
주식회사 에이치티에이치,2019-06-28,171450.30807598,440077.222711546,2026-04-22 22:32:36,I,03,폐업,2019-07-01 10:06:23,,2015-04-07,402-835,인천광역시 미추홀구 주안동 ***-*번지 아리솔오피스텔 ****호,PHMG120153510021047000016,3510500,"인천광역시 미추홀구 주안서로 **, ****호 (주안동, 아리솔오피스텔)",22136,03,폐업,,,032-875-8231,78.66
메디트,2016-11-14,175546.200150686,445968.859786299,2026-04-22 22:32:54,I,03,폐업,2016-11-14 11:02:30,,2015-06-18,,,PHMG120153540021047000038,3540000,"인천광역시 부평구 주부토로***번길 **, 지하*층 (갈산동)",21329,03,폐업,,,,26.4
(주)리스템,2011-07-28,,,2026-04-22 22:32:08,I,03,폐업,2011-12-13 11:15:15,,2002-12-05,403-032,인천광역시 부평구 청천*동 ***번지*,PHMG120023540021047000021,3540000,,,03,폐업,,,032-501-1300,
세븐일레븐 인천주안광명점,,171376.095786403,440673.093660875,2026-04-22 22:38:26,I,13,영업중,2024-07-15 13:16:57,,2024-07-15,,인천광역시 미추홀구 주안동 **-** *층,PHMG120243510513047000055,3510500,"인천광역시 미추홀구 석정로***번길 **, *층 (주안동)",22126,01,영업/정상,,,,33
(주)라파복지의료사업단,,176880.771624478,442861.428826961,2026-04-22 22:32:34,I,13,영업중,2017-07-10 15:13:29,,2010-04-12,403-100,인천광역시 부평구 부개동 ***번지 **호 효정빌딩 *층,PHMG120103540021047000018,3540000,"인천광역시 부평구 수변로*번길 *, *층 (부개동)",21415,01,영업/정상,,,032-502-1118,137.18
세븐일레븐 계양산둘레길점,2023-06-26,175200.190302757,449438.294130161,2026-04-22 22:33:52,I,03,폐업,2023-06-26 13:57:31,,2022-11-17,,인천광역시 계양구 계산동 ***,PHMG120223550020047000220,3550000,"인천광역시 계양구 경명대로****번길 **, *층 (계산동)",21037,03,폐업,,,,68.79
동신의료기,,175545.684602103,442612.967867641,2026-04-22 22:32:02,I,13,영업중,2013-10-23 10:16:50,,1989-01-21,403-016,인천광역시 부평구 부평*동 ***번지**,PHMG119893540021047000001,3540000,인천광역시 부평구 동수로 **-* (부평동),21424,01,영업/정상,,,032-526-8682,
모아베이비,,173767.426219215,444794.439991356,2026-04-22 22:32:36,I,13,영업중,2013-10-21 16:39:38,,2011-07-04,403-836,인천광역시 부평구 산곡*동 ***번지 **호 롯데마트 *층,PHMG120113540021047000038,3540000,"인천광역시 부평구 마장로 ***, *층 (산곡동, 롯데마트)",21362,01,영업/정상,,,,
이노팜코리아,,175592.118421422,444236.591597714,2026-04-22 22:32:38,I,13,영업중,2012-11-16 09:41:46,,2012-11-15,403-826,인천광역시 부평구 부평*동 ***번지 **호   ***호,PHMG120123540021047000041,3540000,"인천광역시 부평구 부흥로***번길 **, ***호 (부평동)",21359,01,영업/정상,,,,
제이메디텍㈜,2013-01-18,175200.081980267,447776.010428013,2026-04-22 22:32:09,I,24,직권폐업,2013-01-25 14:15:16,,2007-08-28,407-816,인천광역시 계양구 작전*동 ***번지 *호,PHMG120073550020047000024,3550000,인천광역시 계양구 가현*길 ** (작전동),,04,취소/말소/만료/정지/중지,,,032-551-2556,
대진,,177074.207057283,448912.773841497,2026-04-22 22:34:35,I,13,영업중,2023-02-21 10:25:50,,2023-02-20,,인천광역시 계양구 용종동 ***-* 용종마을신대진아파트,PHMG120233550020047000021,3550000,"인천광역시 계양구 용종로 **, ***동 ***호 (용종동, 용종마을신대진아파트)",21061,01,영업/정상,,,,
착한보청기 부평센터,2021-04-22,175468.069944803,443395.46064632,2026-04-22 22:32:37,I,03,폐업,2021-04-22 14:48:45,,2012-07-12,403-821,인천광역시 부평구 부평*동 ***번지 **호 *층일부,PHMG120123540021047000020,3540000,"인천광역시 부평구 부평대로 **, *층 (부평동)",21394,03,폐업,,,,
GS25인천송현점,,167747.909254122,442106.937245883,2026-04-22 22:32:23,I,13,영업중,2022-02-09 09:14:38,,2022-02-08,,인천광역시 동구 송현동 **-***,PHMG120223500020047000002,3500000,"인천광역시 동구 화수로 *, *층 (송현동)",22546,01,영업/정상,,,032-263-2532,
e-메디텍,2008-03-25,,,2026-04-22 22:32:13,I,03,폐업,2009-01-12 09:54:21,,2008-03-06,407-050,인천광역시 계양구 계산동 ***-**(*F),PHMG120083550020047000004,3550000,,,03,폐업,,,,
(주)동양상공사,,168219.307887666,440202.776082177,2026-04-22 22:32:54,I,13,영업중,2021-09-07 10:08:14,,2021-09-03,,인천광역시 미추홀구 숭의동 ***-** 금성PVC,PHMG120213510513047000081,3510500,"인천광역시 미추홀구 인중로**번길 **, 금성PVC (숭의동)",22171,01,영업/정상,,,,85.24
이마트24부평해물탕거리점,,176027.097824645,443606.69659846,2026-04-22 22:38:44,I,13,영업중,2022-05-20 14:08:52,,2022-05-20,,인천광역시 부평구 부평동 ***-* 벨라루체 ***호,PHMG120223540021047000195,3540000,"인천광역시 부평구 장제로 **, 벨라루체 ***호 (부평동)",21392,01,영업/정상,,,,
에스티엔스포츠,,174766.801813908,446397.835470465,2026-04-22 22:39:06,I,13,영업중,2023-01-04 17:32:37,,2023-01-03,,인천광역시 부평구 청천동 ***-* 부평테크노타워 ***호,PHMG120233540021047000001,3540000,"인천광역시 부평구 새벌로 **, 부평테크노타워 ***호 (청천동)",21314,01,영업/정상,,,02-1599-1242,
지엔씨홀딩스,,171797.804897155,438543.525201312,2026-04-22 22:38:09,I,13,영업중,2024-01-26 18:08:59,,2023-01-27,,인천광역시 미추홀구 주안동 ****-* 아주아파트 가동 ***호,PHMG120243510513047000008,3510500,"인천광역시 미추홀구 인하로***번길 **, 가동 ***호 (주안동, 아주아파트)",22227,01,영업/정상,,,,
주식회사 풋톨로지,,175699.54264801,443623.175844105,2026-04-22 22:39:14,I,15,전출,2025-03-18 13:33:14,,2024-05-14,,인천광역시 부평구 부평동 ***-* *층 ***호,PHMG120243540021047000056,3540000,"인천광역시 부평구 부평문화로 **, *층 ***호 (부평동)",21393,05,제외/삭제/전출,,,,64.38
한국천기권의료기,,172582.09297773,439707.078912558,2026-04-22 22:37:52,I,15,전출,2025-11-03 16:45:31,,2014-04-08,,인천광역시 미추홀구 주안동 ***-**,PHMG120233510513047000106,3510500,"인천광역시 미추홀구 경원대로***번길 **, *층 (주안동)",22144,05,제외/삭제/전출,,,032-213-9312,127.27
위드,,174965.817679665,444472.094212085,2026-04-22 22:36:02,I,13,영업중,2020-06-18 11:05:51,,2020-06-17,,인천광역시 부평구 부평동 **번지 **호 대림아파트,PHMG120203540021047000049,3540000,"인천광역시 부평구 부영로 ***, 대림아파트 *동 ***호 (부평동, 대림아파트)",21378,01,영업/정상,,,,
세븐일레븐 강화초지점,,158306.413334478,459617.616291466,2026-04-22 22:32:20,I,13,영업중,2022-10-28 09:08:27,,2022-10-27,,,PHMG120223570013047000052,3570000,"인천광역시 강화군 길상면 해안동로 ***, 세븐일레븐 강화초지점",23049,01,영업/정상,,,,
픽미업,,176453.287067857,447501.46012757,2026-04-22 22:38:05,I,13,영업중,2025-08-29 16:43:36,,2025-08-29,,인천광역시 계양구 작전동 ***-* 광명아파트,PHMG120253550020047000046,3550000,"인천광역시 계양구 효서로***번길 *, *동 ***호 (작전동, 광명아파트)",21124,01,영업/정상,,,,
펄스젬 인천작전점,2020-04-07,175330.085844235,447356.710663963,2026-04-22 22:32:28,I,03,폐업,2020-04-07 18:49:04,,2011-10-20,407-824,인천광역시 계양구 작전*동 ***번지 **호   ***호,PHMG120113550020047000040,3550000,"인천광역시 계양구 효서로 ***, ***호 (작전동)",,03,폐업,,,,82
토도스 TODOS,2024-08-31,168715.298575876,441230.55089451,2026-04-22 22:32:27,I,03,폐업,2024-09-03 09:08:57,,2022-02-21,,,PHMG120223500020047000017,3500000,"인천광역시 동구 동산로  **-* , sk하이빌 *동 ***호",22560,03,폐업,,,,
세븐일레븐,,173022.808762635,441350.133205438,2026-04-22 22:38:39,I,13,영업중,2022-03-24 12:23:45,,2022-03-23,,인천광역시 부평구 십정동 ***-** *층 일부,PHMG120223540021047000146,3540000,"인천광역시 부평구 배곶로 **, *층 일부 (십정동)",21450,01,영업/정상,,,,
알뜰공간,,173758.455961488,446126.326834635,2026-04-22 22:32:38,I,15,전출,2023-12-05 11:46:35,,2012-11-09,403-854,인천광역시 부평구 청천*동 **번지 *호,PHMG120123540021047000038,3540000,인천광역시 부평구 마장로 *** (청천동),21305,05,제외/삭제/전출,,,,
럽인브로우 인천점,,169265.365133842,439368.306693127,2026-04-22 22:38:37,I,13,영업중,2025-10-23 17:58:50,,2025-10-23,,인천광역시 미추홀구 용현동 ***-** 효성 해링턴타워 인하,PHMG120253510513047000044,3510500,"인천광역시 미추홀구 인주대로 ***, 효성 해링턴타워 인하 *층 ***호 (용현동)",22182,01,영업/정상,,,,51.3
(주)한성메디칼,2017-08-14,174165.219307888,441233.282983682,2026-04-22 22:32:16,I,03,폐업,2017-08-14 15:03:02,,2006-09-11,403-849,인천광역시 부평구 십정동 ***번지 *호 일신빌딩*층,PHMG120063540021047000004,3540000,"인천광역시 부평구 경인로 ***, *층 (십정동, 일신빌딩)",21436,03,폐업,,,,
GS25부평여산,2023-11-22,175398.883956926,444187.753982559,2026-04-22 22:32:52,I,03,폐업,2023-11-22 13:53:14,,2014-11-21,403-715,인천광역시 부평구 부평동 ***번지 *호 여산빌딩A동***호,PHMG120143540021047000123,3540000,"인천광역시 부평구 부평대로 ** (부평동, 여산빌딩A동***호)",21359,03,폐업,,,032-501-2025,
다현메디팜,,176519.315,442472.535,2026-04-22 22:34:06,I,13,영업중,2021-03-05 17:20:07,,2019-05-14,,인천광역시 부평구 부개동 ***번지 *호,PHMG120193540021047000033,3540000,"인천광역시 부평구 동수로***번길 **, 지하*층 ***호 (부개동)",21458,01,영업/정상,,,,20.46
