건축물동수,건축물연면적,사업장명,업태구분명,폐업일자,법인명,좌표X,좌표Y,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,보험가입여부코드,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지도자수,지번주소,회원모집총인원,관리번호,개방자치단체코드,공사립구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
,,동무관(검도),,2005-12-27,,206963.553667774,445296.322813828,체육도장업,2026-04-22 22:32:05,I,03,폐업,0,2005-12-27 13:54:00,,2001-11-24,138-862,,서울특별시 송파구 잠실동 195-3,,CDFH3301022001000019,3230000,사립,서울특별시 송파구 백제고분로7길 6-15  (잠실동),,03,폐업,,,
,,고려대현대체육관,,2005-10-11,,210295.726837349,445339.871097084,체육도장업,2026-04-22 22:32:05,I,03,폐업,0,2009-07-01 09:56:31,,2001-11-30,138-830,,서울특별시 송파구 방이동 123-0,,CDFH3301022001000020,3230000,사립,서울특별시 송파구 백제고분로48길 40  (방이동),,03,폐업,,,
,,초석유도회관,,2013-03-25,,212789.315753917,443625.545598029,체육도장업,2026-04-22 22:32:05,I,03,폐업,,2013-03-25 16:59:31,,2001-12-18,138-814,,서울특별시 송파구 거여동 42-19,,CDFH3301022001000021,3230000,사립,서울특별시 송파구 거마로 20 (거여동),,03,폐업,,,
,3624,서울태권도체육관,태권도,2025-10-29,,210347.070743819,443830.404153393,체육도장업,2026-04-22 22:32:06,I,03,폐업,,2025-10-29 11:50:45,,2001-12-19,,,서울특별시 송파구 가락동 96-1 가락우성아파트,,CDFH3301022001000022,3230000,사립,"서울특별시 송파구 송파대로32길 8, 정문 상가동 2층 (가락동, 가락우성아파트)",05711,03,폐업,,,
,,태권도효성태권도장,,2004-08-13,,209272.262855382,445025.913505159,체육도장업,2026-04-22 22:32:06,I,03,폐업,0,2004-08-16 09:02:20,,2001-12-20,138-848,,서울특별시 송파구 송파동 15-3,,CDFH3301022001000023,3230000,사립,서울특별시 송파구 송파대로 458  (송파동),,03,폐업,,,
,,한일체육관,,2004-08-12,,211136.815587619,442974.250621155,체육도장업,2026-04-22 22:32:06,I,03,폐업,0,2004-08-13 17:14:39,,2001-08-01,138-824,,서울특별시 송파구 문정동 23-3 2층,,CDFH3301022001000024,3230000,사립,"서울특별시 송파구 동남로8길 26  (문정동,2층)",,03,폐업,,,
,11663,아이사랑실전태권도,태권도,2018-12-14,,213364.733770795,443914.785149266,체육도장업,2026-04-22 22:32:06,I,03,폐업,,2018-12-17 13:42:17,,2002-01-05,,,서울특별시 송파구 마천동 175 제상가동 제1층 151~159호,,CDFH3301022002000001,3230000,사립,"서울특별시 송파구 마천로51길 25, 제상가동 제1층 151~159호 (마천동, 한보아파트)",05751,03,폐업,,,
,,경희대석사태권도장,,2015-06-16,,210296.293050971,444489.404507801,체육도장업,2026-04-22 22:32:07,I,03,폐업,,2015-06-16 15:34:35,,2002-01-14,138-853,,서울특별시 송파구 송파동 164-8,,CDFH3301022002000002,3230000,사립,"서울특별시 송파구 송이로 31, 지하1층 (송파동)",,03,폐업,,,
,,윤용발유도관,,2012-02-01,,210296.293050971,444489.404507801,체육도장업,2026-04-22 22:32:07,I,03,폐업,,2012-02-01 13:07:42,,2002-01-24,138-853,,서울특별시 송파구 송파동 164-8 3층,,CDFH3301022002000003,3230000,사립,서울특별시 송파구 송이로 31 (송파동),,03,폐업,,,
,878,한국체대풍진태권도장,태권도,2018-09-04,,211261.245145755,443440.668323073,체육도장업,2026-04-22 22:32:07,I,03,폐업,,2018-09-04 16:06:04,,2002-02-07,138-807,,서울특별시 송파구 가락동 136,,CDFH3301022002000004,3230000,사립,서울특별시 송파구 동남로11길 5 (가락동),05826,03,폐업,,,
,,현무도장,,2007-01-11,,208184.359324264,444805.666115526,체육도장업,2026-04-22 22:32:07,I,03,폐업,0,2007-01-15 11:17:24,,2002-02-08,138-839,,서울특별시 송파구 삼전동 93-13,,CDFH3301022002000005,3230000,사립,서울특별시 송파구 백제고분로27길 25  (삼전동),,03,폐업,,,
,,현대유도체육관,,2003-04-03,,212017.076709206,444222.753883853,체육도장업,2026-04-22 22:32:07,I,03,폐업,0,2004-07-14 17:44:45,,2002-04-29,138-859,,서울특별시 송파구 오금동 151-5,,CDFH3301022002000008,3230000,사립,서울특별시 송파구 동남로 274  (오금동),,03,폐업,,,
,,한얼체육관,,2006-05-16,,211863.232149163,444763.027273625,체육도장업,2026-04-22 22:32:07,I,03,폐업,0,2006-05-16 16:57:49,,2002-04-29,138-858,,서울특별시 송파구 오금동 78-5 3층,,CDFH3301022002000009,3230000,사립,"서울특별시 송파구 마천로15길 2  (오금동,3층)",,03,폐업,,,
,,아이엔지클럽,,2003-09-15,,206932.357872339,445301.060651942,체육도장업,2026-04-22 22:32:07,I,03,폐업,0,2004-09-10 15:34:34,,2002-04-29,138-862,,서울특별시 송파구 잠실동 196 지하203호,,CDFH3301022002000010,3230000,사립,"서울특별시 송파구 백제고분로 75  (잠실동,지하203호)",,03,폐업,,,
,,서울UTC체육관,,2010-02-24,,209219.191144283,444182.219682377,체육도장업,2026-04-22 22:32:07,I,03,폐업,0,2010-02-24 11:04:02,,2002-05-17,138-846,,서울특별시 송파구 석촌동 254-1,,CDFH3301022002000011,3230000,사립,서울특별시 송파구 가락로12길 4  (석촌동),,03,폐업,,,
,,한국태권도장,,2006-08-19,,208678.389125238,444066.457077218,체육도장업,2026-04-22 22:32:07,I,03,폐업,0,2006-08-21 15:29:12,,2002-06-21,138-845,,서울특별시 송파구 석촌동 226-0 3층,,CDFH3301022002000012,3230000,사립,"서울특별시 송파구 백제고분로34길 41  (석촌동,3층)",,03,폐업,,,
,,경희 태권도,,2005-03-24,,210432.726398095,444603.003663184,체육도장업,2026-04-22 22:32:08,I,03,폐업,0,2005-03-25 09:24:57,,2002-07-11,138-853,,서울특별시 송파구 송파동 163-17 3층,,CDFH3301022002000013,3230000,사립,"서울특별시 송파구 오금로32길 32  (송파동,3층)",,03,폐업,,,
,,성원체육관,,2008-11-11,,211851.453962473,443671.006934802,체육도장업,2026-04-22 22:32:08,I,03,폐업,0,2008-11-11 11:40:26,,2002-07-18,138-812,,서울특별시 송파구 가락동 181-14 (2층),,CDFH3301022002000014,3230000,사립,"서울특별시 송파구 오금로46길 25  (가락동,(2층))",,03,폐업,,,
,,한국체육관,,2009-09-01,,211136.815587619,442974.250621155,체육도장업,2026-04-22 22:32:08,I,03,폐업,0,2009-09-01 14:37:50,,2002-07-29,138-824,,서울특별시 송파구 문정동 23-3,,CDFH3301022002000016,3230000,사립,서울특별시 송파구 동남로8길 26  (문정동),,03,폐업,,,
,,아름찬 코리아,,2010-12-23,,213590.521428662,443799.964062781,체육도장업,2026-04-22 22:32:08,I,03,폐업,0,2010-12-23 11:54:12,,2002-08-08,138-820,1,서울특별시 송파구 마천동 207-7 3층,,CDFH3301022002000017,3230000,사립,"서울특별시 송파구 성내천로 271  (마천동,3층)",,03,폐업,,,
,,석촌체육관,,2006-12-28,,209335.657488322,444218.364379524,체육도장업,2026-04-22 22:32:08,I,03,폐업,0,2006-12-29 13:17:14,,2002-09-11,138-846,,서울특별시 송파구 석촌동 274-9,,CDFH3301022002000019,3230000,사립,서울특별시 송파구 송파대로37길 54  (석촌동),,03,폐업,,,
,,경희성도체육관,,2003-07-08,,210045.748264305,442930.687284628,체육도장업,2026-04-22 22:32:08,I,03,폐업,0,2004-05-20 11:53:39,,2002-10-28,138-200,,서울특별시 송파구 문정동 150-0,,CDFH3301022002000020,3230000,사립,서울특별시 송파구 중대로 24  (문정동),,03,폐업,,,
,,양주종합개발,,2003-04-21,,209631.150722462,444351.875696769,체육도장업,2026-04-22 22:32:08,I,03,폐업,0,2003-12-02 16:54:28,,2002-12-03,138-847,,서울특별시 송파구 석촌동 297-43,,CDFH3301022002000021,3230000,사립,서울특별시 송파구 가락로16길 3-20  (석촌동),,03,폐업,,,
,748,광일태권도,태권도,2019-03-25,,209580.187252241,445294.181118349,체육도장업,2026-04-22 22:32:08,I,03,폐업,,2019-03-25 09:47:48,,2002-12-13,138-849,,서울특별시 송파구 송파동 40 2층,,CDFH3301022002000022,3230000,사립,"서울특별시 송파구 백제고분로45길 21, 2층 (송파동)",05622,03,폐업,,,
,,경희대석사태권도장,,2006-11-30,,209897.877579287,445165.769413827,체육도장업,2026-04-22 22:32:08,I,03,폐업,0,2006-11-30 09:14:10,,2003-11-10,138-852,1,서울특별시 송파구 송파동 137-3 오페라하우스302호,,CDFH3301022003000001,3230000,사립,"서울특별시 송파구 오금로20길 12  (송파동,오페라하우스302호)",,03,폐업,,,
,,송파체육관,,2004-03-31,,212873.839126235,443407.046457373,체육도장업,2026-04-22 22:32:08,I,03,폐업,0,2004-03-31 09:58:29,,2003-10-08,138-814,1,서울특별시 송파구 거여동 31-11 지하,,CDFH3301022003000003,3230000,사립,"서울특별시 송파구 오금로 518  (거여동,지하)",,03,폐업,,,
,,엘리스스포츠클럽,,2003-11-12,,206932.357872339,445301.060651942,체육도장업,2026-04-22 22:32:08,I,03,폐업,0,2003-11-13 10:43:38,,2003-11-12,138-862,1,서울특별시 송파구 잠실동 196 지하2층,,CDFH3301022003000007,3230000,사립,"서울특별시 송파구 백제고분로 75  (잠실동,지하2층)",,03,폐업,,,
,,운암검도교실,,2004-12-03,,210478.731735931,443953.175252652,체육도장업,2026-04-22 22:32:08,I,03,폐업,0,2004-12-03 11:29:38,,2003-02-18,138-802,1,서울특별시 송파구 가락동 70-18 지하1층,,CDFH3301022003000008,3230000,사립,"서울특별시 송파구 양재대로62길 23  (가락동,지하1층)",,03,폐업,,,
,,태권도현대체육관,,2005-06-20,,211642.303341468,442852.734960462,체육도장업,2026-04-22 22:32:08,I,03,폐업,0,2009-04-02 17:36:22,,2003-05-20,138-200,,서울특별시 송파구 문정동 116-10,,CDFH3301022003000011,3230000,사립,서울특별시 송파구 송이로31길 4-18  (문정동),,03,폐업,,,
,,한얼태권도장,,2007-12-03,,212971.191245943,443594.621116391,체육도장업,2026-04-22 22:32:08,I,03,폐업,0,2007-12-05 14:58:49,,2003-03-06,138-814,,서울특별시 송파구 거여동 198-20 지상3층,,CDFH3301022003000013,3230000,사립,"서울특별시 송파구 거마로10길 19  (거여동,지상3층)",,03,폐업,,,
,,club junior 체육관,,2008-03-05,,210893.646668129,443517.490003737,체육도장업,2026-04-22 22:32:09,I,03,폐업,0,2008-03-04 18:36:43,,2003-03-25,138-806,,서울특별시 송파구 가락동 122-6,,CDFH3301022003000014,3230000,사립,서울특별시 송파구 송이로 148  (가락동),,03,폐업,,,
,92,가락제일태권도아카데미,,2006-02-28,,210886.037661241,444354.759625808,체육도장업,2026-04-22 22:32:09,I,03,폐업,0,2006-03-03 13:48:49,,2003-04-08,138-800,1,서울특별시 송파구 가락동 19-9,,CDFH3301022003000016,3230000,사립,서울특별시 송파구 오금로36길 28-1  (가락동),,03,폐업,,,34019588
,,문정태권도체육도장,,2009-08-25,,211189.661595686,442910.973395237,체육도장업,2026-04-22 22:32:09,I,03,폐업,0,2009-08-25 17:52:03,,2003-04-30,138-824,,서울특별시 송파구 문정동 21-3 2층,,CDFH3301022003000017,3230000,사립,"서울특별시 송파구 송이로32길 20  (문정동,2층)",,03,폐업,,,
,,용인대 가원 태권도,,2008-03-07,,210045.748264305,442930.687284628,체육도장업,2026-04-22 22:32:09,I,03,폐업,0,2008-03-10 14:07:08,,2003-07-08,138-200,,서울특별시 송파구 문정동 150 올림픽훼밀리타운 오륜상가 지하1층,,CDFH3301022003000019,3230000,사립,"서울특별시 송파구 중대로 24  (문정동,올림픽훼밀리타운 오륜상가 지하1층)",,03,폐업,,,
,,문정검도관,,2011-01-10,,211188.555,442888.08,체육도장업,2026-04-22 22:32:09,I,03,폐업,0,2011-01-10 17:07:04,,2004-03-08,138-824,,서울특별시 송파구 문정동 21-2,,CDFH3301022004000002,3230000,사립,서울특별시 송파구 송이로32길 22  (문정동),,03,폐업,,,
,,태권도잠실체육관,,2008-10-10,,209001.844836661,446426.814182263,체육도장업,2026-04-22 22:32:09,I,03,폐업,0,2008-11-25 16:57:49,,2004-03-10,138-240,1,서울특별시 송파구 신천동 11 장미상가5층,,CDFH3301022004000003,3230000,사립,"서울특별시 송파구 오금로 20  (신천동,장미상가5층)",,03,폐업,,,
,,경희대태권도,,2005-04-22,,212524.962758145,443517.576354039,체육도장업,2026-04-22 22:32:09,I,03,폐업,0,2005-04-25 09:17:23,,2004-03-25,138-816,1,서울특별시 송파구 거여동 554-5,,CDFH3301022004000004,3230000,사립,서울특별시 송파구 오금로 482  (거여동),,03,폐업,,,
,,용인대백호태권도장,,2005-12-12,,210974.177725135,444627.592661292,체육도장업,2026-04-22 22:32:09,I,03,폐업,0,2005-12-12 14:50:20,,2004-04-02,138-800,1,"서울특별시 송파구 가락동 2-2 외3,4호",,CDFH3301022004000005,3230000,사립,"서울특별시 송파구 오금로 294  (가락동,외3,4호)",,03,폐업,,,
,,경희무술스쿨,,2006-12-12,,208707.089897534,446299.352775446,체육도장업,2026-04-22 22:32:09,I,03,폐업,0,2006-12-12 17:58:03,,2004-07-06,138-240,,서울특별시 송파구 신천동 7 장미상가 A동502호,,CDFH3301022004000007,3230000,사립,,,03,폐업,,,
,,태권매니아,,2005-09-02,,208023.031380671,444353.600568204,체육도장업,2026-04-22 22:32:09,I,03,폐업,0,2005-09-02 11:51:05,,2004-07-08,138-838,,서울특별시 송파구 삼전동 58-4,,CDFH3301022004000008,3230000,사립,서울특별시 송파구 백제고분로28길 20  (삼전동),,03,폐업,,,
,,이젠 스포츠,,2006-12-29,,211139.901738339,443325.807498126,체육도장업,2026-04-22 22:32:09,I,03,폐업,0,2006-12-29 13:33:51,,2004-07-12,138-807,,서울특별시 송파구 가락동 125-3,,CDFH3301022004000009,3230000,사립,서울특별시 송파구 동남로 145  (가락동),,03,폐업,,,
,,한국체육관,,2008-05-01,,211254.397289421,443071.971504487,체육도장업,2026-04-22 22:32:09,I,03,폐업,0,2008-05-22 18:16:01,,2004-08-17,138-824,,서울특별시 송파구 문정동 9-6,,CDFH3301022004000010,3230000,사립,서울특별시 송파구 송이로32길 4  (문정동),,03,폐업,,,
,,코리아 서울 태권도,,2006-11-30,,209272.262855382,445025.913505159,체육도장업,2026-04-22 22:32:09,I,03,폐업,0,2006-11-30 09:17:57,,2004-08-21,138-848,,서울특별시 송파구 송파동 15-3 3층,,CDFH3301022004000011,3230000,사립,"서울특별시 송파구 송파대로 458  (송파동,3층)",,03,폐업,,,
,,Marine corps 태권도체육관,,2005-02-17,,212873.839126235,443407.046457373,체육도장업,2026-04-22 22:32:09,I,03,폐업,0,2005-03-02 13:58:08,,2004-09-18,138-814,,서울특별시 송파구 거여동 31-11 지층,,CDFH3301022004000012,3230000,사립,"서울특별시 송파구 오금로 518  (거여동,지층)",,03,폐업,,,
,,왕호체육관,,2009-07-16,,210704.7046377,445039.966158187,체육도장업,2026-04-22 22:32:10,I,03,폐업,0,2009-07-17 10:55:52,,2004-10-14,138-836,,서울특별시 송파구 방이동 219-7 2층,,CDFH3301022004000013,3230000,사립,"서울특별시 송파구 오금로31길 17  (방이동,2층)",,03,폐업,,,
,,월드태권도,,2012-10-19,,209864.449512227,444496.871844114,체육도장업,2026-04-22 22:32:11,I,03,폐업,,2012-10-19 15:44:53,,2004-11-09,138-854,,서울특별시 송파구 송파동 103-11 2층,,CDFH3301022004000015,3230000,사립,"서울특별시 송파구 가락로 148, 2층 (송파동)",,03,폐업,,,
,,신라체육관,,2006-10-20,,213148.581914117,443911.486816811,체육도장업,2026-04-22 22:32:12,I,03,폐업,0,2006-10-20 17:09:26,,2004-11-12,138-120,,"서울특별시 송파구 마천동 129-1 , 3층",,CDFH3301022004000016,3230000,사립,"서울특별시 송파구 마천로41길 15  (마천동,, 3층)",,03,폐업,,,
,,배명태권도,,2014-11-10,,208676.559269127,444205.103222752,체육도장업,2026-04-22 22:32:12,I,03,폐업,,2014-11-10 13:54:07,,2004-11-19,138-845,,서울특별시 송파구 석촌동 229 2층,,CDFH3301022004000017,3230000,사립,"서울특별시 송파구 백제고분로34길 27, 2층 (석촌동)",,03,폐업,,,
,,태권도라인스쿨,,2006-11-20,,211577.85330384,443847.278320975,체육도장업,2026-04-22 22:32:12,I,03,폐업,0,2006-11-20 14:32:07,,2004-11-30,138-160,,"서울특별시 송파구 가락동 164-24 ,  3층",,CDFH3301022004000018,3230000,사립,"서울특별시 송파구 동남로 217  (가락동,,  3층)",,03,폐업,,,
,,한국체대 엄지태권도,,2007-11-28,,211814.165016785,443128.998334934,체육도장업,2026-04-22 22:32:13,I,03,폐업,0,2007-11-28 20:46:55,,2005-03-11,138-200,,서울특별시 송파구 문정동 139-15 2층,,CDFH3301022005000002,3230000,사립,"서울특별시 송파구 송이로31길 36  (문정동,2층)",,03,폐업,,,
,,용인대월드태권도장,,2015-06-10,,212512.648260907,443525.781219597,체육도장업,2026-04-22 22:32:14,I,03,폐업,,2015-06-10 12:02:33,,2005-04-26,138-816,,서울특별시 송파구 거여동 554-4 2층,,CDFH3301022005000005,3230000,사립,"서울특별시 송파구 오금로 480, 2층 (거여동)",,03,폐업,,,
,,하늘태권도,,2007-05-29,,213217.762929912,443310.269418656,체육도장업,2026-04-22 22:32:14,I,03,폐업,0,2007-05-31 16:01:21,,2005-06-22,138-815,,서울특별시 송파구 거여동 226-7,,CDFH3301022005000007,3230000,사립,서울특별시 송파구 오금로68길 11  (거여동),,03,폐업,,,
,,한국체대 엘리트태권도,,2006-11-17,,212662.557707894,444205.268871747,체육도장업,2026-04-22 22:32:14,I,03,폐업,0,2008-06-17 13:42:59,,2005-07-19,138-817,,서울특별시 송파구 마천동 25-2 2층,,CDFH3301022005000008,3230000,사립,"서울특별시 송파구 마천로 235  (마천동,2층)",,03,폐업,,,
,,태권매니아,,2006-05-04,,208023.031380671,444353.600568204,체육도장업,2026-04-22 22:32:14,I,03,폐업,0,2006-05-04 16:09:01,,2005-09-02,138-838,,서울특별시 송파구 삼전동 58-4 3층,,CDFH3301022005000009,3230000,사립,"서울특별시 송파구 백제고분로28길 20  (삼전동,3층)",,03,폐업,,,
,1025,웰리스 복싱다이어트클럽,권투,2020-01-17,,211023.928430923,443412.375186929,체육도장업,2026-04-22 22:32:14,I,03,폐업,,2020-01-17 10:49:18,,2005-09-06,138-807,,서울특별시 송파구 가락동 124-8 예성빌딩 지층2호,,CDFH3301022005000010,3230000,사립,"서울특별시 송파구 송이로 161, 지하1층 (가락동)",05827,03,폐업,,,30125757
,,유명태권도,,2006-02-28,,209049.75541496,444195.71972178,체육도장업,2026-04-22 22:32:14,I,03,폐업,0,2006-02-28 14:50:24,,2005-11-23,138-845,,서울특별시 송파구 석촌동 251-15 4층,,CDFH3301022005000012,3230000,사립,"서울특별시 송파구 가락로 61  (석촌동,4층)",,03,폐업,,,
