축산일련번호,축산업무구분명,사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,관리번호,개방자치단체코드,주사육업종,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
381,가축사육업,전호농장,2025-02-03,,,2026-04-28 22:00:54,I,0002,폐업,2025-02-03 19:31:58,,2005-04-01,0,456-853,경기도 안성시 서운면 인리 **,408000003320050341,4080000,한우,000,,,,03,폐업,,,
1730,가축사육업,명원농장,,223795.029049432,396223.406791048,2026-04-28 22:01:08,I,0000,정상,2022-10-11 18:01:36,,2008-09-08,0,456-832,경기도 안성시 대덕면 대농리 ***,408000003320080256,4080000,한우,000,경기도 안성시 대덕면 대농*길 **,17504,,01,영업/정상,,,
1740,가축사육업,청미목장,,238652.933273297,400871.919184304,2026-04-28 22:01:08,I,0000,정상,2018-11-06 10:57:26,,2008-09-29,0,,경기도 안성시 일죽면 고은리 ****-**,408000003320080266,4080000,젖소,000,경기도 안성시 일죽면 죽화로 **-**,17525,,01,영업/정상,,,
227,가축사육업,승건목장,,216223.191866854,392097.291432123,2026-04-28 22:00:54,I,0000,정상,2016-09-07 09:34:39,,2005-03-16,0,456-933,경기도 안성시 양성면 방신리 ***,408000003320050187,4080000,젖소,000,경기도 안성시 양성면 덕봉서원로 ***-**,,,01,영업/정상,,,
1158,가축사육업,신종목장,,238771.812310226,400828.412144507,2026-04-28 22:01:03,I,0000,정상,2018-01-03 13:57:42,,2005-08-22,0,456-912,경기도 안성시 일죽면 고은리 ****-**,408000003320051117,4080000,젖소,000,경기도 안성시 일죽면 죽화로 **-**,17525,,01,영업/정상,,,
1720,가축사육업,방은농장,,237484.803201381,402061.500233746,2026-04-28 22:01:08,I,0000,정상,2021-03-25 18:59:54,,2008-08-08,0,456-912,경기도 안성시 일죽면 방초리 ****-*,408000003320080246,4080000,돼지,000,경기도 안성시 일죽면 한다리길 **-**,17525,,01,영업/정상,,,
410,가축사육업,설성양계,,247739.917323832,404490.847176271,2026-04-28 03:03:03,U,0000,정상,2026-04-27 19:14:39,,2005-05-13,0,467-883,경기도 이천시 설성면 장천리 ***,407000003320050163,4070000,종계/산란계,000,경기도 이천시 설성면 설성로***번길 ***-*,17411,,01,영업/정상,,,
2768,가축사육업,동원2축산,,215863.592512079,385694.09911448,2026-04-28 22:01:14,I,0000,정상,2021-02-03 21:07:08,,2021-02-03,,,경기도 안성시 공도읍 건천리 **-*,408000003320210002,4080000,젖소,000,경기도 안성시 공도읍 불당안길 **-**,17566,,01,영업/정상,,,
2327,가축사육업,유겸농장,,219271.557218131,387918.489920879,2026-04-28 22:01:12,I,0000,정상,2016-08-31 13:17:16,,2012-05-03,,456-831,경기도 안성시 대덕면 죽리 ***,408000003320120052,4080000,한우,000,경기도 안성시 대덕면 죽촌길 **-**,,,01,영업/정상,,,
2759,가축사육업,행복농장,,238667.709473027,400928.900636063,2026-04-28 22:01:14,I,0000,정상,2020-10-14 19:37:23,,2020-10-14,,,경기도 안성시 일죽면 고은리 ****-**,408000003320200026,4080000,한우,000,경기도 안성시 일죽면 죽화로 **-**,17525,,01,영업/정상,,,
1176,가축사육업,규철농장,,225292.531061227,401939.03500758,2026-04-28 22:01:03,I,0000,정상,2016-09-06 15:35:50,,2005-09-05,0,456-921,경기도 안성시 고삼면 쌍지리 ****,408000003320051127,4080000,한우,000,경기도 안성시 고삼면 쌍지길 ***-*,,,01,영업/정상,,,
1615,가축사육업,통일목장,,224274.693786377,382611.760663342,2026-04-28 22:01:08,I,0004,말소,2023-04-28 17:02:18,,2008-05-26,0,456-853,경기도 안성시 서운면 인리 ***,408000003320080141,4080000,한우,000,경기도 안성시 서운면 인처동길 **,,,04,취소/말소/만료/정지/중지,,,031-673-3209
375,가축사육업,해인농장,,223675.261225449,382572.924769435,2026-04-28 22:00:54,I,0000,정상,2019-04-13 13:35:46,,2005-04-01,0,456-853,경기도 안성시 서운면 인리 ***-*,408000003320050335,4080000,한우,000,,,,01,영업/정상,,,
613,가축사육업,한우축산,,230594.23535969,395892.44616676,2026-04-28 22:00:57,I,0001,휴업,2022-02-17 16:08:09,,2005-05-06,0,456-881,경기도 안성시 삼죽면 기솔리 **,408000003320050573,4080000,한우,000,경기도 안성시 삼죽면 텃골길 **-*,,,02,휴업,2022-02-16,2024-02-16,
2118,가축사육업,원봉농장,,239782.996095483,390805.854221535,2026-04-28 22:01:11,I,0000,정상,2016-09-06 17:15:34,,2011-02-19,0,456-891,경기도 안성시 죽산면 두교리 **-*,408000003320110023,4080000,한우,000,,,,01,영업/정상,,,
2296,가축사육업,송우농장,,216486.803057472,393290.747504021,2026-04-28 22:01:11,I,0000,정상,2026-01-14 10:20:42,,2012-02-27,,456-933,"경기도 안성시 양성면 덕봉리 ***-* , ***-*",408000003320120024,4080000,한우,000,경기도 안성시 양성면 덕봉서원로 ***-**,17503,,01,영업/정상,,,
587,가축사육업,종면농장,,218521.840928203,395851.125241819,2026-04-28 22:00:57,I,0000,정상,2018-10-22 15:19:50,,2005-05-03,0,456-934,경기도 안성시 양성면 추곡리 ***-* 외 *필지(***),408000003320050547,4080000,한우,000,경기도 안성시 양성면 돌꽃지길 **-**,17502,,01,영업/정상,,,
2341,가축사육업,용마농장,,224212.844752754,383997.617016545,2026-04-28 22:01:12,I,0004,말소,2023-04-28 17:00:22,,2012-05-24,,456-853,경기도 안성시 서운면 신기리 산 **,408000003320120066,4080000,육계,000,경기도 안성시 서운면 바우덕이로 ***,,,04,취소/말소/만료/정지/중지,,,
2115,가축사육업,농업회사법인유한회사에이치비씨,2019-03-19,225659.403931704,386648.088652597,2026-04-28 22:01:11,I,0002,폐업,2019-03-21 11:30:04,,2011-02-19,0,456-290,경기도 안성시 중리동 **-*,408000003320110021,4080000,육계,L00,경기도 안성시 발화대길 ***-** (중리동),17596,,03,폐업,,,
2181,가축사육업,버들농장,,226775.698496817,388433.174804246,2026-04-28 22:01:11,I,0000,정상,2024-11-11 15:44:32,,2011-06-02,,456-861,경기도 안성시 금광면 내우리 ***-*,408000003320110086,4080000,육우,000,경기도 안성시 금광면 구송동길 **-**,,,01,영업/정상,,,
2535,가축사육업,농업회사법인 (주)클론메드,,244110.612311299,401046.880496227,2026-04-28 22:01:13,I,0000,정상,2018-11-29 17:00:12,,2016-01-22,,,경기도 안성시 일죽면 능국리 ***-*,408000003320160003,4080000,돼지,000,경기도 안성시 일죽면 국동길 **-**,17527,,01,영업/정상,,,
2290,가축사육업,영화농장,,225116.913326567,400099.682071156,2026-04-28 22:01:11,I,0000,정상,2020-04-23 09:56:56,,2012-02-03,,,경기도 안성시 고삼면 쌍지리 ****,408000003320120018,4080000,한우,000,,,,01,영업/정상,,,
2285,가축사육업,정석농장,,229906.624939906,392709.041535817,2026-04-28 22:01:11,I,0000,정상,2016-09-07 15:50:08,,2012-01-19,,456-881,경기도 안성시 삼죽면 마전리 ***,408000003320120013,4080000,육우,000,경기도 안성시 삼죽면 국사봉로 ***-*,,,01,영업/정상,,,
1331,가축사육업,고삼목장,,222851.307603425,398153.788767649,2026-04-28 22:01:04,I,0000,정상,2016-09-05 20:02:27,,2007-03-26,0,456-921,경기도 안성시 고삼면 가유리 ***-*,408000003320070023,4080000,한우,000,경기도 안성시 고삼면 무쇠막안길 **-*,,,01,영업/정상,,,
1505,가축사육업,인택농장,2023-03-02,235431.344666419,391893.503364382,2026-04-28 22:01:07,I,0002,폐업,2023-03-02 13:02:34,,2008-02-22,0,456-891,경기도 안성시 죽산면 칠장리 ***-*,408000003320080031,4080000,한우,000,경기도 안성시 죽산면 칠장로 ***-*,17524,,03,폐업,,,
1829,가축사육업,주은농장,2020-07-29,224687.15947082,388592.129788331,2026-04-28 22:01:09,I,0002,폐업,2020-07-31 15:50:46,,2009-03-03,0,456-881,경기도 안성시 현수동 **,408000003320090061,4080000,오리,000,,,,03,폐업,,,
1544,가축사육업,영국농장,,214194.339423324,387528.654690028,2026-04-28 22:01:07,I,0004,말소,2023-04-28 16:34:32,,2008-04-08,0,456-825,경기도 안성시 공도읍 승두리 ***-*,408000003320080070,4080000,한우,000,경기도 안성시 공도읍 장수길 **,,,04,취소/말소/만료/정지/중지,,,031-656-2339
926,가축사육업,농업회사 자연품농원(주),2011-07-14,233362.703974107,398769.690798076,2026-04-28 22:01:00,I,0002,폐업,2011-07-14 22:09:28,,2005-06-29,0,456-882,경기도 안성시 삼죽면 덕산리 **-*,408000003320050886,4080000,종계/산란계,L00,경기도 안성시 삼죽면 삼백로 ***,,,03,폐업,,,
2395,가축사육업,완기농장,2025-11-03,218261.871779603,391890.782588992,2026-04-28 22:01:12,I,0002,폐업,2025-11-03 16:23:06,,2013-03-28,,456-933,경기도 안성시 양성면 삼암리 ***-*,408000003320130020,4080000,종계/산란계,000,,,,03,폐업,,,
146,가축사육업,거복목장,,236018.861822138,395166.091175757,2026-04-28 22:00:53,I,0000,정상,2018-11-16 15:09:06,,2005-03-02,0,456-891,경기도 안성시 죽산면 장계리 ***,408000003320050106,4080000,젖소,000,경기도 안성시 죽산면 걸미로 ***-**,17522,,01,영업/정상,,,
660,가축사육업,인술농장,2005-08-19,,,2026-04-28 22:00:57,I,0002,폐업,2005-08-22 09:23:49,,2005-05-17,0,456-853,경기도 안성시 서운면 신기리 ***,408000003320050620,4080000,육우,000,,,,03,폐업,,,
1120,가축사육업,건영목장,2020-05-26,226635.635700675,400114.498723009,2026-04-28 22:01:03,I,0002,폐업,2020-05-26 21:33:17,,2005-08-05,0,456-873,경기도 안성시 보개면 북가현리 ***,408000003320051079,4080000,한우,000,경기도 안성시 보개면 고삼호수로 ***-**,,,03,폐업,,,
2207,가축사육업,혜일농장,,218633.356465183,387265.917964989,2026-04-28 22:01:11,I,0000,정상,2020-11-20 15:35:41,,2011-07-21,,,경기도 안성시 미양면 후평리 ***-*,408000003320110111,4080000,육우,000,경기도 안성시 미양면 신두만곡로 ***-**,17601,,01,영업/정상,,,
500,가축사육업,희혁농장,,223846.546425937,392255.391894007,2026-04-28 22:00:55,I,0000,정상,2016-09-09 14:13:46,,2005-04-16,0,456-763,경기도 안성시 금석동 ***,408000003320050460,4080000,한우,000,경기도 안성시 금석길 ** (금석동),,,01,영업/정상,,,
327,가축사육업,이호 농장,2020-05-01,219514.536313975,394562.61620395,2026-04-28 22:00:54,I,0002,폐업,2020-05-01 15:34:29,,2005-03-27,0,456-934,경기도 안성시 양성면 필산리 **-*,408000003320050287,4080000,육우,000,경기도 안성시 양성면 한내로 ***-*,,,03,폐업,,,
163,가축사육업,신흥농장,,221968.316972308,396500.312119847,2026-04-28 22:00:53,I,0000,정상,2016-08-31 11:53:50,,2005-03-05,0,456-922,경기도 안성시 고삼면 대갈리 ***-* 외 *필지,408000003320050123,4080000,한우,000,경기도 안성시 고삼면 신창길 *** (외 *필지),,,01,영업/정상,,,
1250,가축사육업,남원정농장,2009-01-01,,,2026-04-28 22:01:03,I,0002,폐업,2009-01-21 11:02:04,,2005-12-29,0,456-882,경기도 안성시 삼죽면 덕산리 산 **,408000003320051200,4080000,한우,000,,,,03,폐업,,,
1705,가축사육업,승일농장,,225898.631005762,392689.073729441,2026-04-28 22:01:08,I,0000,정상,2020-07-17 13:00:13,,2008-07-11,0,456-871,경기도 안성시 보개면 기좌리 ***-* (외*필지),408000003320080231,4080000,육계,000,"경기도 안성시 보개면 보개원삼로 ***-**, (외*필지)",17509,,01,영업/정상,,,
2232,가축사육업,산내음농장,,225546.715295235,396029.839290903,2026-04-28 22:01:11,I,0000,정상,2016-08-31 09:50:44,,2011-10-04,,456-873,경기도 안성시 보개면 이전리 ***-*,408000003320110135,4080000,한우,000,경기도 안성시 보개면 이전봉산길 ***-**,,,01,영업/정상,,,
2734,가축사육업,영우농장,2025-12-31,221315.019042188,395071.007512695,2026-04-28 22:01:14,I,0002,폐업,2026-01-02 12:02:44,,2020-01-07,,,경기도 안성시 대덕면 보동리 ***-*,408000003320200001,4080000,한우,L00,경기도 안성시 대덕면 모산로 ***,17541,,03,폐업,,,
1777,가축사육업,갈미농장,,221985.518474668,396396.620668264,2026-04-28 22:01:08,I,0000,정상,2016-08-31 15:51:25,,2009-01-15,0,456-922,경기도 안성시 고삼면 대갈리 ***-*,408000003320090009,4080000,한우,000,경기도 안성시 고삼면 신창길 ***,,,01,영업/정상,,,
2565,가축사육업,신태양농장,,240561.255405114,397640.572329672,2026-04-28 22:01:13,I,0000,정상,2019-09-02 20:19:49,,2016-07-27,,,경기도 안성시 일죽면 월정리 ****,408000003320160032,4080000,돼지,000,경기도 안성시 일죽면 장암초교길 ***-**,17530,,01,영업/정상,,,
2318,가축사육업,천둔농장,,242133.055869981,398295.64789105,2026-04-28 22:01:12,I,0000,정상,2016-09-05 14:15:10,,2012-03-28,,456-915,경기도 안성시 일죽면 송천리 ***-*,408000003320120044,4080000,한우,000,경기도 안성시 일죽면 내둔길 **,,,01,영업/정상,,,
2788,가축사육업,시몬목장,,226840.776293117,387391.088556224,2026-04-28 22:01:14,I,0000,정상,2024-08-26 14:13:26,,2021-08-04,,,경기도 안성시 금광면 오산리 ***-*,408000003320210022,4080000,젖소,000,경기도 안성시 금광면 오산길 **-*,17536,,01,영업/정상,,,
288,가축사육업,승운목장,2020-01-20,214092.674677665,389258.789305892,2026-04-28 22:00:54,I,0002,폐업,2020-01-21 03:25:03,,2005-03-25,0,456-821,경기도 안성시 공도읍 용두리 산 **-*,408000003320050248,4080000,젖소,000,,,,03,폐업,,,
1404,가축사육업,홍일목장,2016-11-16,235714.306338398,394128.485511277,2026-04-28 22:01:05,I,0002,폐업,2016-11-16 18:32:44,,2007-08-27,0,456-891,경기도 안성시 죽산면 장계리 ***,408000003320070096,4080000,젖소,000,경기도 안성시 죽산면 장계길 **-***,,,03,폐업,,,
691,가축사육업,문상농장,,225913.135363491,394369.269684255,2026-04-28 22:00:58,I,0000,정상,2016-09-06 09:33:36,,2005-05-23,0,456-871,경기도 안성시 보개면 적가리 ***-*,408000003320050651,4080000,한우,000,경기도 안성시 보개면 보개원삼로 ***,,,01,영업/정상,,,
2217,가축사육업,소영농장,,230036.867352407,392783.661471708,2026-04-28 22:01:11,I,0000,정상,2026-01-14 10:19:54,,2011-08-21,,456-881,경기도 안성시 삼죽면 마전리 ***-*,408000003320110121,4080000,한우,000,경기도 안성시 삼죽면 덕계실*길 *-**,,,01,영업/정상,,,
2330,가축사육업,백억농장,2014-02-20,235643.741813067,395736.102128054,2026-04-28 22:01:12,I,0002,폐업,2014-02-20 16:41:25,,2012-05-09,,456-892,경기도 안성시 죽산면 장능리 **-*,408000003320120055,4080000,돼지,000,경기도 안성시 죽산면 능앞길 ***-**,,,03,폐업,,,
439,가축사육업,송농장,,241162.432517505,400304.870239617,2026-04-28 22:00:55,I,0000,정상,2021-04-16 15:05:14,,2005-04-11,0,456-914,경기도 안성시 일죽면 화곡리 *** 외 *필지,408000003320050399,4080000,한우,000,경기도 안성시 일죽면 평촌길 ***,17526,,01,영업/정상,,,
2169,가축사육업,득열목장,2017-12-13,217180.533323605,386209.233377944,2026-04-28 22:01:11,I,0002,폐업,2017-12-13 20:02:42,,2011-04-29,0,456-841,경기도 안성시 미양면 정동리 ***-*,408000003320110074,4080000,육우,000,경기도 안성시 미양면 중앙배수*길 ***-**,17601,,03,폐업,,,
80,가축사육업,연일 농장,2017-08-16,219909.937993922,382850.606525074,2026-04-28 22:00:53,I,0002,폐업,2017-08-16 20:41:20,,2005-01-27,0,456-842,경기도 안성시 미양면 강덕리 ***,408000003320050040,4080000,종계/산란계,000,경기도 안성시 미양면 강덕*길 **,,,03,폐업,,,
924,가축사육업,농업회사 자연품농원(주),2011-07-14,233333.038956277,398585.349984083,2026-04-28 22:01:00,I,0002,폐업,2011-07-14 22:10:45,,2005-06-29,0,456-882,경기도 안성시 삼죽면 덕산리 ** 외 *필지,408000003320050884,4080000,한우,L00,경기도 안성시 삼죽면 삼백로 *** (외 *필지),,,03,폐업,,,
1637,가축사육업,붉으뫼 목장,,222803.995492484,398643.333847068,2026-04-28 22:01:08,I,0000,정상,2016-08-31 11:30:16,,2008-06-10,0,456-921,경기도 안성시 고삼면 가유리 ***,408000003320080163,4080000,육우,000,경기도 안성시 고삼면 안성맞춤대로 ****-**,,,01,영업/정상,,,031-674-8707
2393,가축사육업,용인축산,,226688.293554705,394473.39966432,2026-04-28 22:01:12,I,0004,말소,2020-05-22 21:20:29,,2013-03-26,,456-871,경기도 안성시 보개면 적가리 ***,408000003320130018,4080000,한우,000,경기도 안성시 보개면 절가리길 **,,,04,취소/말소/만료/정지/중지,,,
59,가축사육업,용운목장,2020-10-23,217821.827198755,394883.86423766,2026-04-28 22:00:53,I,0002,폐업,2020-10-30 07:20:58,,2005-01-20,0,456-931,경기도 안성시 양성면 구장리 ***-*,408000003320050019,4080000,한우,000,경기도 안성시 양성면 구장길 **,,,03,폐업,,,
2804,가축사육업,효자목장,,218262.139120066,383508.38793666,2026-04-28 22:01:14,I,0000,정상,2022-09-05 17:51:51,,2022-09-02,,,경기도 안성시 미양면 법전리 ***-* ***-*,408000003320220011,4080000,한우,000,경기도 안성시 미양면 고지길 ***,17603,,01,영업/정상,,,
520,가축사육업,정표농장,2014-12-05,,,2026-04-28 22:00:56,I,0002,폐업,2014-12-09 10:51:56,,2005-04-20,0,456-912,경기도 안성시 일죽면 방초리 ***,408000003320050480,4080000,한우,000,,,,03,폐업,,,
1191,가축사육업,초원목장,,236007.912981871,394045.754414225,2026-04-28 22:01:03,I,0000,정상,2016-09-07 15:29:09,,2005-11-14,0,456-891,경기도 안성시 죽산면 장계리 ***-*,408000003320051141,4080000,한우,000,경기도 안성시 죽산면 장계길 **-**,,,01,영업/정상,,,
1044,가축사육업,문근농장,2017-12-29,,,2026-04-28 22:01:02,I,0002,폐업,2018-01-02 16:19:19,,2005-07-20,0,456-811,경기도 안성시 원곡면 반제리 산 *,408000003320051003,4080000,젖소,000,,,,03,폐업,,,
290,가축사육업,허심목장,2023-04-21,214483.162735509,387900.048656607,2026-04-28 22:00:54,I,0002,폐업,2023-04-21 13:35:50,,2005-03-25,0,456-825,경기도 안성시 공도읍 승두리 ***,408000003320050250,4080000,젖소,000,경기도 안성시 공도읍 승두*길 **-**,,,03,폐업,,,
532,가축사육업,광명목장,,227827.005482861,387345.43097366,2026-04-28 22:00:56,I,0000,정상,2021-08-13 17:37:47,,2005-04-25,0,456-861,경기도 안성시 금광면 오산리 **-*,408000003320050492,4080000,육우,000,경기도 안성시 금광면 금광오산로 ***-**,17536,,01,영업/정상,,,
1581,가축사육업,승원목장,2022-11-24,225259.191130712,392430.483221682,2026-04-28 22:01:08,I,0002,폐업,2022-11-25 14:19:11,,2008-04-14,0,456-871,경기도 안성시 보개면 기좌리 ***-*,408000003320080107,4080000,한우,000,경기도 안성시 보개면 기좌길 **,,,03,폐업,,,031-674-1137
2294,가축사육업,미소농장,2017-03-06,221119.056841302,382056.043337576,2026-04-28 22:01:11,I,0002,폐업,2017-03-07 15:53:44,,2012-02-21,,456-851,경기도 안성시 서운면 송산리 ***-*,408000003320120022,4080000,한우,000,경기도 안성시 서운면 하송산길 **-*,,,03,폐업,,,
1862,가축사육업,인수농장,2020-12-14,220942.137605163,395972.567098359,2026-04-28 22:01:09,I,0002,폐업,2020-12-14 20:16:01,,2009-04-09,0,456-931,경기도 안성시 양성면 방축리 ***,408000003320090094,4080000,육우,000,경기도 안성시 양성면 한내로 ***,,,03,폐업,,,
1195,가축사육업,대희농장,2013-05-29,240880.438355972,397516.111782792,2026-04-28 22:01:03,I,0002,폐업,2013-05-30 10:48:38,,2005-11-14,0,456-913,경기도 안성시 일죽면 장암리 ***,408000003320051145,4080000,돼지,000,경기도 안성시 일죽면 장암초교길 ***-**,,,03,폐업,,,
670,가축사육업,용화농장,2013-01-02,219497.167287096,381701.469760282,2026-04-28 22:00:57,I,0002,폐업,2013-01-02 18:22:03,,2005-05-17,0,456-851,경기도 안성시 서운면 현매리 ***,408000003320050630,4080000,육우,000,경기도 안성시 서운면 서미로 ***-**,,,03,폐업,,,
614,가축사육업,아지목장,,230481.981351462,395546.563197034,2026-04-28 22:00:57,I,0000,정상,2016-08-30 11:02:13,,2005-05-06,0,456-881,경기도 안성시 삼죽면 기솔리 ***,408000003320050574,4080000,한우,000,경기도 안성시 삼죽면 텃골길 **,,,01,영업/정상,,,
1751,가축사육업,경진농장,,218960.260048182,381476.028910475,2026-04-28 22:01:08,I,0000,정상,2022-06-23 16:00:16,,2008-11-05,0,456-851,경기도 안성시 서운면 현매리 ***,408000003320080277,4080000,육우,000,경기도 안성시 서운면 서미로 ***-**,17608,,01,영업/정상,,,
1718,가축사육업,화목농장,,237722.981519718,401729.40038416,2026-04-28 22:01:08,I,0000,정상,2016-08-31 15:46:58,,2008-08-08,0,456-912,경기도 안성시 일죽면 방초리 ****-* 외 *필지,408000003320080244,4080000,한우,000,,,,01,영업/정상,,,
213,가축사육업,정환농장,,243354.367761925,398768.663544932,2026-04-28 22:00:54,I,0000,정상,2020-06-03 13:21:44,,2005-03-16,0,456-911,경기도 안성시 일죽면 주천리 ***-* (외*필지),408000003320050173,4080000,한우,000,,,,01,영업/정상,,,
463,가축사육업,광림농장,,215076.392090784,387771.248749406,2026-04-28 22:00:55,I,0000,정상,2025-04-01 16:11:24,,2005-04-13,0,456-825,"경기도 안성시 공도읍 승두리 ***-* , ***-*, ***-*",408000003320050423,4080000,돼지,000,경기도 안성시 공도읍 고무다리길 **-**,17562,,01,영업/정상,,,
539,가축사육업,규희농장,2010-03-02,236147.138623414,394572.65901666,2026-04-28 22:00:56,I,0002,폐업,2010-03-05 22:55:36,,2005-04-25,0,456-891,경기도 안성시 죽산면 장계리 ***-*,408000003320050499,4080000,한우,000,경기도 안성시 죽산면 장계길 **-*,,,03,폐업,,,
1334,가축사육업,정승농장,2023-01-11,244026.343208356,400179.217318816,2026-04-28 22:01:04,I,0002,폐업,2023-01-11 11:22:42,,2007-03-26,0,456-914,경기도 안성시 일죽면 당촌리 ***-**,408000003320070026,4080000,한우,000,경기도 안성시 일죽면 일죽당촌길 *,,,03,폐업,,,
936,가축사육업,우성목장,,230266.014028014,392665.520826513,2026-04-28 22:01:00,I,0000,정상,2021-12-15 11:40:44,,2005-06-29,0,456-881,경기도 안성시 삼죽면 마전리 ***-*,408000003320050896,4080000,한우,000,경기도 안성시 삼죽면 덕계실*길 **,,,01,영업/정상,,,
339,가축사육업,선회농장,,230433.733256087,394233.392308102,2026-04-28 22:00:54,I,0000,정상,2019-06-19 09:53:48,,2005-03-29,0,,경기도 안성시 삼죽면 기솔리 ***,408000003320050299,4080000,한우,000,경기도 안성시 삼죽면 국사봉로 ***-**,17515,,01,영업/정상,,,
1555,가축사육업,승원농장,,224114.904307011,384343.959227688,2026-04-28 22:01:07,I,0000,정상,2022-09-06 08:47:30,,2008-04-08,0,456-850,"경기도 안성시 서운면 신기리 ***-* , ***-*, ***-*",408000003320080081,4080000,한우,000,경기도 안성시 서운면 바우덕이로 ***-**,17606,,01,영업/정상,,,
552,가축사육업,진수농장,2010-04-23,239328.657075175,399940.659820782,2026-04-28 22:00:56,I,0002,폐업,2010-04-22 22:16:05,,2005-04-25,0,456-893,경기도 안성시 죽산면 매산리 ***,408000003320050512,4080000,돼지,000,경기도 안성시 죽산면 하구산길 ***,,,03,폐업,,,
2647,가축사육업,두아름농장,2025-12-31,217624.868019553,385280.629147308,2026-04-28 22:01:13,I,0002,폐업,2026-01-01 10:30:07,,2018-04-04,,,경기도 안성시 미양면 개정리 ***-*,408000003320180008,4080000,한우,000,경기도 안성시 미양면 미양로 ***,17602,,03,폐업,,,
815,가축사육업,두교리목장,,238919.307310836,390474.930976913,2026-04-28 22:00:59,I,0000,정상,2020-05-21 10:18:45,,2005-06-10,0,,경기도 안성시 죽산면 두교리 ***-*,408000003320050775,4080000,젖소,000,경기도 안성시 죽산면 걸미로 **-*,17524,,01,영업/정상,,,
2616,가축사육업,에이스원(주)농업회사법인,,238677.792295632,400967.943030198,2026-04-28 22:01:13,I,0000,정상,2025-09-12 17:10:39,,2017-08-23,,,경기도 안성시 일죽면 고은리 ****-**,408000003320170029,4080000,돼지,L00,경기도 안성시 일죽면 죽화로 **-**,17525,,01,영업/정상,,,
1216,가축사육업,육칠목장,,227989.441672958,387401.489415256,2026-04-28 22:01:03,I,0004,말소,2023-04-28 16:39:29,,2005-12-21,0,456-861,경기도 안성시 금광면 오산리 **,408000003320051166,4080000,젖소,000,경기도 안성시 금광면 금광오산로 ***-**,,,04,취소/말소/만료/정지/중지,,,
2637,가축사육업,제2흑룡농장,,222549.255520937,395849.026428801,2026-04-28 22:01:13,I,0000,정상,2017-12-25 14:00:21,,2017-12-25,,,경기도 안성시 고삼면 대갈리 ***-*,408000003320170049,4080000,한우,000,경기도 안성시 고삼면 한내로 ***-*,17505,,01,영업/정상,,,
896,가축사육업,한샘농장,,225983.722594665,400164.678397714,2026-04-28 22:01:00,I,0000,정상,2022-01-26 13:18:35,,2005-06-22,0,456-921,경기도 안성시 고삼면 쌍지리 ***,408000003320050856,4080000,돼지,000,경기도 안성시 고삼면 사동길 **,17504,,01,영업/정상,,,
489,가축사육업,소망목장,,226803.378157989,397456.092357992,2026-04-28 22:00:55,I,0000,정상,2020-12-18 15:36:27,,2005-04-15,0,456-873,경기도 안성시 보개면 남풍리 ****-* 외 *필지,408000003320050449,4080000,한우,000,경기도 안성시 보개면 삼은길 ***-**,17507,,01,영업/정상,,,
38,가축사육업,재석농장,,220736.523511002,396219.115575899,2026-04-28 22:00:53,I,0004,말소,2021-11-29 19:03:58,,2004-10-04,0,456-931,경기도 안성시 양성면 방축리 ***,408000003320040034,4080000,한우,000,경기도 안성시 양성면 소로리안길 **,,,04,취소/말소/만료/정지/중지,,,
179,가축사육업,운우목장,2023-02-27,218823.527491121,384545.538710891,2026-04-28 22:00:53,I,0002,폐업,2023-02-27 13:51:25,,2005-03-10,0,456-842,경기도 안성시 미양면 고지리 ***,408000003320050139,4080000,젖소,000,경기도 안성시 미양면 고지*길 **,,,03,폐업,,,
1207,가축사육업,대환목장,2016-07-07,223425.057355454,396047.129415826,2026-04-28 22:01:03,I,0002,폐업,2016-07-08 11:00:26,,2005-11-25,0,456-832,경기도 안성시 대덕면 대농리 ***-*,408000003320051157,4080000,젖소,000,경기도 안성시 대덕면 대농*길 **-**,,,03,폐업,,,
2244,가축사육업,서윤농장,,227723.922481821,391285.119097632,2026-04-28 22:01:11,I,0000,정상,2020-06-04 10:29:06,,2011-11-03,,456-873,경기도 안성시 보개면 내방리 **-* (외 *필지),408000003320110143,4080000,육계,000,,,,01,영업/정상,,,
2596,가축사육업,미소농장,,218501.663911252,386334.154148674,2026-04-28 22:01:13,I,0000,정상,2017-12-12 10:54:42,,2017-03-13,,,경기도 안성시 미양면 정동리 ***-**,408000003320170011,4080000,한우,000,경기도 안성시 미양면 수로길 **-*,17601,,01,영업/정상,,,
1047,가축사육업,자익농장,2008-07-01,214742.97486893,397751.768705522,2026-04-28 22:01:02,I,0002,폐업,2008-07-09 22:16:36,,2005-07-20,0,456-812,경기도 안성시 원곡면 성주리 ***-*,408000003320051006,4080000,한우,000,경기도 안성시 원곡면 승량길 ***-**,,,03,폐업,,,
177,가축사육업,한마음농장,2017-05-30,221313.128925082,383109.49213834,2026-04-28 22:00:53,I,0002,폐업,2017-05-30 19:27:03,,2005-03-10,0,456-844,경기도 안성시 미양면 양변리 ***-*,408000003320050137,4080000,육우,000,경기도 안성시 미양면 안성맞춤대로 ***,,,03,폐업,,,
