사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호,총규모
(주)오투옥서스,2017-06-09,200612.848675101,451299.379284015,2026-04-28 22:32:21,I,03,폐업,2017-06-12 08:42:09,,2011-10-05,,서울특별시 중구 광희동*가 ***번지 **층,PHMG120113010033047000076,3010000,"서울특별시 중구 퇴계로 ***, **층 (광희동*가, 성우빌딩)",04614,03,폐업,,,22850552,
(주)코리아세븐 롯데시티호텔명동점,2019-10-15,198876.925292257,451628.15318809,2026-04-28 22:32:34,I,03,폐업,2019-10-17 18:18:24,,2016-01-14,,서울특별시 중구 장교동 **번지 *호,PHMG120163010033047000007,3010000,"서울특별시 중구 삼일대로 ***, *층 (장교동)",04542,03,폐업,,,,
신성치과기재㈜,,197175.200250032,450823.319779918,2026-04-28 22:31:56,I,13,영업중,2024-04-26 16:53:30,,1985-01-12,,서울특별시 중구 중림동 **-* 신흥빌딩,PHMG119853010033047000001,3010000,"서울특별시 중구 청파로 ***, 신흥빌딩 *층 (중림동)",04510,01,영업/정상,,,,
탑메디라인,2016-01-07,176022.427258185,447315.607873384,2026-04-28 22:32:04,I,03,폐업,2016-01-07 16:23:43,,2015-03-25,407-062,인천광역시 계양구 작전동 ***번지 *호 ***호,PHMG120153550020047000020,3550000,"인천광역시 계양구 효서로 ***, ***호 (작전동)",21119,03,폐업,,,032-542-5511,88.55
주식회사 메디칼브릿지,,177529.774708102,450550.563127122,2026-04-28 22:32:26,I,13,영업중,2022-08-11 13:16:12,,2019-03-22,,인천광역시 계양구 박촌동 *** 박촌 풍림아이원,PHMG120223550020047000176,3550000,"인천광역시 계양구 동양로 **, 상가동 지하*층 ***-*호 (박촌동, 박촌 풍림아이원)",21022,01,영업/정상,,,,6.6
세신티에스,2018-01-26,197462.198757043,450878.211786274,2026-04-28 22:32:06,I,03,폐업,2018-01-26 14:27:31,,2008-10-22,100-130,서울특별시 중구 순화동 ***번지 포스코더샵  A동 ***-*호,PHMG120083010033047000078,3010000,"서울특별시 중구 칠패로 **, A동 ***-*호 (순화동, 포스코더샵 )",04511,03,폐업,,,,
선덴탈,,197462.198757043,450878.211786274,2026-04-28 22:32:44,I,13,영업중,2022-06-30 10:22:26,,2022-06-28,,서울특별시 중구 순화동 ***,PHMG120223010033047000172,3010000,"서울특별시 중구 칠패로 **, B동 ***호 (순화동)",04511,01,영업/정상,,,032-672-0355,
란이상회,,175277.390864763,448249.193948403,2026-04-28 22:32:25,I,15,전출,2024-12-03 15:59:23,,2022-04-19,,인천광역시 계양구 작전동 ***-** 신한아파트,PHMG120223550020047000120,3550000,"인천광역시 계양구 계양대로***번길 *, A동 ***호 (작전동, 신한아파트)",21045,05,제외/삭제/전출,,,,
제일의료기,2015-03-26,200672.754373386,450923.050241489,2026-04-28 22:32:27,I,03,폐업,2015-03-26 19:19:44,,2014-07-28,100-391,서울특별시 중구 장충동*가 **번지 *호 태영이너스  B***호,PHMG120143010033047000049,3010000,"서울특별시 중구 장충단로*길 **, 지하*층 B***호 (장충동*가, 태영이너스)",,03,폐업,,,02-2278-2560,
GS25중구디오빌점,2019-06-17,197034.02843741,450305.644873169,2026-04-28 22:32:31,I,03,폐업,2019-06-17 17:48:43,,2015-05-04,100-371,서울특별시 중구 만리동*가 **번지 *호 서울역디오빌 *층,PHMG120153010033047000055,3010000,"서울특별시 중구 만리재로 ***, *층 (만리동*가, 서울역디오빌)",04501,03,폐업,,,,
세븐일레븐 계양산둘레길점,2023-06-26,175200.190302757,449438.294130161,2026-04-28 22:32:27,I,03,폐업,2023-06-26 13:57:31,,2022-11-17,,인천광역시 계양구 계산동 ***,PHMG120223550020047000220,3550000,"인천광역시 계양구 경명대로****번길 **, *층 (계산동)",21037,03,폐업,,,,68.79
제이메디텍㈜,2013-01-18,175200.081980267,447776.010428013,2026-04-28 22:31:56,I,24,직권폐업,2013-01-25 14:15:16,,2007-08-28,407-816,인천광역시 계양구 작전*동 ***번지 *호,PHMG120073550020047000024,3550000,인천광역시 계양구 가현*길 ** (작전동),,04,취소/말소/만료/정지/중지,,,032-551-2556,
(주)사라센인터내셔널 본점,2023-09-27,197846.447882692,450872.588923725,2026-04-28 22:32:28,I,03,폐업,2023-09-27 16:07:59,,2014-09-23,,서울특별시 중구 남대문로*가 **번지 **호 *층,PHMG120143010033047000059,3010000,"서울특별시 중구 남대문시장길 *, *층 (남대문로*가)",04528,03,폐업,,,1588-1393,
대진,,177074.207057283,448912.773841497,2026-04-28 22:32:27,I,13,영업중,2023-02-21 10:25:50,,2023-02-20,,인천광역시 계양구 용종동 ***-* 용종마을신대진아파트,PHMG120233550020047000021,3550000,"인천광역시 계양구 용종로 **, ***동 ***호 (용종동, 용종마을신대진아파트)",21061,01,영업/정상,,,,
e-메디텍,2008-03-25,,,2026-04-28 22:31:56,I,03,폐업,2009-01-12 09:54:21,,2008-03-06,407-050,인천광역시 계양구 계산동 ***-**(*F),PHMG120083550020047000004,3550000,,,03,폐업,,,,
캔들바보,2018-06-25,200002.952736046,451823.532462914,2026-04-28 22:32:34,I,03,폐업,2018-06-25 17:36:34,,2016-01-29,,,PHMG120163010033047000011,3010000,"서울특별시 중구 동호로**길 **, A동 *층 ***호 (방산동, 방산종합시장)",04546,03,폐업,,,,
필립광학,2015-06-22,197692.601616889,450709.793991215,2026-04-28 22:32:02,I,03,폐업,2015-06-22 10:01:51,,2007-01-31,100-800,서울특별시 중구 남대문로*가 **번지 *호  남문빌딩 ***호,PHMG120073010033047000004,3010000,"서울특별시 중구 세종대로*나길 ** (남대문로*가, 남문빌딩 ***호)",,03,폐업,,,,
픽미업,,176453.287067857,447501.46012757,2026-04-28 22:32:30,I,13,영업중,2025-08-29 16:43:36,,2025-08-29,,인천광역시 계양구 작전동 ***-* 광명아파트,PHMG120253550020047000046,3550000,"인천광역시 계양구 효서로***번길 *, *동 ***호 (작전동, 광명아파트)",21124,01,영업/정상,,,,
(주)코리아세븐 무교YG타워점,2019-10-15,198193.534402364,451650.955791238,2026-04-28 22:32:28,I,03,폐업,2019-10-17 18:19:06,,2014-10-31,100-180,서울특별시 중구 다동 ***번지 ***호,PHMG120143010033047000090,3010000,"서울특별시 중구 남대문로*길 **, *층 ***호 (다동)",04522,03,폐업,,,,
펄스젬 인천작전점,2020-04-07,175330.085844235,447356.710663963,2026-04-28 22:31:58,I,03,폐업,2020-04-07 18:49:04,,2011-10-20,407-824,인천광역시 계양구 작전*동 ***번지 **호   ***호,PHMG120113550020047000040,3550000,"인천광역시 계양구 효서로 ***, ***호 (작전동)",,03,폐업,,,,82
늘푸른광학,2015-07-16,197793.233147578,450624.997494523,2026-04-28 22:31:59,I,03,폐업,2015-07-16 15:45:16,,2005-06-22,100-802,서울특별시 중구 남대문로*가 ***번지 *층,PHMG120053010033047000032,3010000,"서울특별시 중구 소월로 **-*, *층 (남대문로*가)",,03,폐업,,,,
다판다,2022-01-20,200348.432662948,451494.626091411,2026-04-28 22:32:40,I,03,폐업,2022-01-20 18:18:59,,2020-09-17,,서울특별시 중구 을지로*가 **,PHMG120203010033047000089,3010000,"서울특별시 중구 을지로**길 **-*, ****호 (을지로*가)",04561,03,폐업,,,,
가야기술,2023-07-04,197566.862311117,451100.772883934,2026-04-28 22:32:38,I,03,폐업,2023-07-04 10:22:17,,2019-02-26,,서울특별시 중구 서소문동 ***번지 **호 동화주차빌딩 **층 ****호,PHMG120193010033047000013,3010000,"서울특별시 중구 세종대로*길 **, 동화주차빌딩 **층 ****호 (서소문동)",04513,03,폐업,,,02-383-1965,
(주)해피세븐,2012-03-30,201515.053567979,451247.04328381,2026-04-28 22:32:15,I,03,폐업,2012-03-30 15:07:12,,2010-09-24,100-831,서울특별시 중구 신당*동 **번지 ***호 *층,PHMG120103010033047000095,3010000,"서울특별시 중구 다산로**길 ** (신당동,*층)",,03,폐업,,,,
그레꼬쏘,2017-10-10,197633.853821626,450220.266556941,2026-04-28 22:32:35,I,03,폐업,2017-10-10 15:26:56,,2016-10-26,,서울특별시 중구 남대문로*가 ***번지 **층,PHMG120163010033047000086,3010000,"서울특별시 중구 후암로 ***, **층 (남대문로*가, 서울시티타워빌딩)",04637,03,폐업,,,070-4063-5216,
체다카,2015-06-08,200912.763957462,450078.855010335,2026-04-28 22:32:29,I,03,폐업,2015-06-08 15:03:22,,2014-12-02,100-840,서울특별시 중구 신당동 ***번지 **호 임마누엘빌딩 ***호,PHMG120143010033047000162,3010000,"서울특별시 중구 동호로*길 **, ***호 (신당동, 임마누엘빌딩)",,03,폐업,,,02-937-6765,
동해건강,2014-01-24,176607.326609066,448516.12033842,2026-04-28 22:31:58,I,03,폐업,2014-01-24 13:03:14,,2012-02-03,407-784,인천광역시 계양구 계산*동 하이베라스빌딩 C동 ***호,PHMG120123550020047000004,3550000,"인천광역시 계양구 계산새로 **, C동 *층 ***호 (계산동)",,03,폐업,,,032-547-1117,97.37
바디라인 스포츠,2009-07-08,,,2026-04-28 22:32:00,I,03,폐업,2009-07-08 17:51:26,,2005-10-17,,서울특별시 중구 을지로*가 *번지(우량),PHMG120053010033047000064,3010000,,,03,폐업,,,,
조타닷컴,2025-12-22,200613.510297669,451817.515366883,2026-04-28 22:32:45,I,24,직권폐업,2025-12-22 14:53:38,,2022-12-05,,서울특별시 중구 을지로*가 **-*,PHMG120223010033047000252,3010000,"서울특별시 중구 장충단로**길 **, **층 E-*/*호 (을지로*가)",04563,04,취소/말소/만료/정지/중지,,,02-937-4556,
(주)코리아세븐 무교YG타워점,2022-12-06,198193.534402364,451650.955791238,2026-04-28 22:32:42,I,03,폐업,2022-12-06 18:48:17,,2021-05-14,,서울특별시 중구 다동 *** 센터플레이스(Center Place),PHMG120213010033047000099,3010000,"서울특별시 중구 남대문로*길 **, 센터플레이스(Center Place) ***호 (다동)",04522,03,폐업,,,,
웰릭스렌탈(주),,197620.648923884,450919.874344114,2026-04-28 22:32:45,I,15,전출,2023-10-06 10:38:47,,2017-07-12,,서울특별시 중구 남대문로*가 **,PHMG120223010033047000231,3010000,"서울특별시 중구 세종대로 **, *층 (남대문로*가)",04513,05,제외/삭제/전출,,,02-6119-7661,
(주)코리아세븐충정로2호점,2019-10-15,196864.942838297,450649.69804319,2026-04-28 22:32:28,I,03,폐업,2019-10-17 18:12:28,,2014-10-31,100-727,서울특별시 중구 중림동 ***번지 삼성사이버아파트 제*상가동 ***호,PHMG120143010033047000085,3010000,"서울특별시 중구 중림로 **, ***호 (중림동, 삼성사이버아파트 제*상가동)",04502,03,폐업,,,,
아름다운노인복지센터,2025-02-05,176137.852610443,449065.153215463,2026-04-28 22:32:04,I,03,폐업,2025-02-06 08:54:32,,2015-06-15,407-052,인천광역시 계양구 계산동 ***번지 *호 인평프라자 ***호,PHMG120153550020047000039,3550000,"인천광역시 계양구 경명대로 ****, ***호 (계산동, 인평프라자)",21030,03,폐업,,,,26.3
엔에스 트레이딩,,201344.960396511,450987.248651126,2026-04-28 22:32:44,I,13,영업중,2022-02-02 15:16:15,,2022-01-28,,서울특별시 중구 신당동 ***-***,PHMG120223010033047000015,3010000,"서울특별시 중구 다산로**길 **-*, *층 (신당동)",04586,01,영업/정상,,,,
유피스판매(주),,196954.724406179,450307.274146843,2026-04-28 22:32:25,I,13,영업중,2024-05-17 15:01:05,,2013-04-04,,서울특별시 중구 만리동*가 **번지 *호,PHMG120133010033047000077,3010000,"서울특별시 중구 만리재로 ***, ***동 ****호 (만리동*가, KCC 파크타운)",04501,01,영업/정상,,,,
GS25 효성풍림점,2025-06-12,174833.733339838,447274.02805579,2026-04-28 22:32:25,I,03,폐업,2025-06-12 13:40:33,,2022-05-24,,인천광역시 계양구 효성동 ***-* 풍림아파트,PHMG120223550020047000136,3550000,"인천광역시 계양구 효서로 ***, 풍림아파트 상가동 ***-*호 (효성동)",21112,03,폐업,,,,29.25
CU작전점,2016-12-30,175869.087785462,448238.257640553,2026-04-28 22:32:08,I,03,폐업,2017-01-01 17:16:59,,2016-05-03,,인천광역시 계양구 작전동 ***번지 **호,PHMG120163550020047000034,3550000,"인천광역시 계양구 주부토로 ***, *층 (작전동)",21087,03,폐업,,,032-555-6825,79.33
에스아이덴탈,2025-05-02,176794.468759421,448601.767083185,2026-04-28 22:32:12,I,03,폐업,2025-05-02 14:08:56,,2019-06-19,,인천광역시 계양구 용종동 ***번지 *호 계양신명스카이홈 ***호,PHMG120193550020047000029,3550000,"인천광역시 계양구 계산새로**번길 **, 계양신명스카이홈 ***호 (용종동)",21065,03,폐업,,,,32.3
랩스토리,2024-06-18,201273.694367641,451207.31987784,2026-04-28 22:32:38,I,03,폐업,2024-06-18 14:36:51,,2019-04-01,,서울특별시 중구 신당동 ***번지 **호 신당빌딩 ***호,PHMG120193010033047000020,3010000,"서울특별시 중구 다산로 ***, 신당빌딩 ***호 (신당동)",04611,03,폐업,,,,
세종덴탈,,197496.278433783,450639.553123252,2026-04-28 22:31:57,I,15,전출,2023-07-04 10:08:29,,2002-06-10,,서울특별시 중구 봉래동*가 ***번지 *호 *층,PHMG120023010033047000012,3010000,"서울특별시 중구 통일로 **-*, *층 (봉래동*가)",04512,05,제외/삭제/전출,,,02-779-1863,
(주)에덴,,200728.901937116,450458.827645493,2026-04-28 22:32:11,I,13,영업중,2024-04-26 16:39:56,,2009-10-22,,서울특별시 중구 신당동 ***-* 태우,PHMG120093010033047000072,3010000,"서울특별시 중구 동호로 ***, 태우 *층 (신당동)",04598,01,영업/정상,,,02-2254-2845,
씨지코리아,,199129.633376163,451200.314163047,2026-04-28 22:32:35,I,15,전출,2022-02-14 10:35:51,,2017-01-18,,서울특별시 중구 충무로*가 **번지 *호 *층,PHMG120173010033047000009,3010000,"서울특별시 중구 수표로 **-**, *층 (충무로*가)",04555,05,제외/삭제/전출,,,02-713-5340,
세한의료기,,176669.268230728,447792.256189904,2026-04-28 22:32:11,I,13,영업중,2018-10-01 09:49:39,,2018-09-27,,인천광역시 계양구 작전동 ***번지 Mediplex 세종병원,PHMG120183550020047000041,3550000,"인천광역시 계양구 계양문화로 **, Mediplex 세종병원 *층 (작전동)",21080,01,영업/정상,,,,13.27
영신메디칼,2014-05-26,201919.794665322,451656.473360378,2026-04-28 22:31:59,I,03,폐업,2014-05-26 15:00:34,,2005-03-14,100-870,서울특별시 중구 황학동 ***번지 ***호,PHMG120053010033047000017,3010000,"서울특별시 중구 난계로**길 **, ***호 (황학동)",,03,폐업,,,,
(주)남대문한알,,198005.229637654,450571.565067335,2026-04-28 22:32:11,I,13,영업중,2026-01-22 14:30:57,,2009-10-26,,서울특별시 중구 남창동 ***-*,PHMG120093010033047000075,3010000,"서울특별시 중구 퇴계로*길 **, *층 (남창동)",04635,01,영업/정상,,,02-777-8151,
황해통상주식회사,2026-04-27,186669.272527566,384258.773431593,2026-04-28 03:03:03,U,03,폐업,2026-04-27 17:05:58,,2021-11-17,,경기도 평택시 포승읍 만호리 *** 장미빌딩,PHMG120213910168047000126,3910000,"경기도 평택시 포승읍 평택항만길 **, 장미빌딩 ***호",17962,03,폐업,,,,33
이마트24 편의점,2024-02-07,178442.838908995,450785.492535807,2026-04-28 22:32:23,I,03,폐업,2024-02-07 15:05:38,,2022-02-17,,인천광역시 계양구 동양동 ***-* 동양타운,PHMG120223550020047000065,3550000,"인천광역시 계양구 동양로 ***, 동양타운 ***,***호 (동양동)",21012,03,폐업,,,,
(주)코리아메디케어,,200612.848675101,451299.379284015,2026-04-28 22:32:44,I,15,전출,2026-03-24 10:48:58,,2014-03-05,,서울특별시 중구 광희동*가 ***,PHMG120223010033047000094,3010000,"서울특별시 중구 퇴계로 ***, *층 (광희동*가)",04614,05,제외/삭제/전출,,,02-2052-8200,
한미물자,2024-06-17,201852.931048042,450855.26449377,2026-04-28 22:32:43,I,03,폐업,2024-06-17 14:38:42,,2021-12-16,,서울특별시 중구 신당동 ***,PHMG120213010033047000177,3010000,"서울특별시 중구 다산로**길 ***, 상가동 ***호 (신당동, 현대아파트)",04582,03,폐업,,,02-2231-0006,
지에스25 황학점,,201823.908977364,452076.818664092,2026-04-28 22:32:45,I,13,영업중,2023-01-02 18:11:16,,2023-01-02,,서울특별시 중구 황학동 ****,PHMG120233010033047000002,3010000,"서울특별시 중구 청계천로 ***, 메가몰동 *층 ****호 (황학동, 롯데캐슬베네치아)",04572,01,영업/정상,,,02-2048-6625,
슬리피,,197249.357745588,451208.560235989,2026-04-28 22:32:45,I,13,영업중,2026-03-30 16:24:06,,2024-02-05,,서울특별시 중구 순화동 *** 바비엥*,PHMG120243010033047000009,3010000,"서울특별시 중구 통일로 **, 바비엥* ****호 (순화동)",04517,01,영업/정상,,,,
주식회사 골드전자,2024-11-18,201239.445981698,451026.831756866,2026-04-28 22:32:40,I,03,폐업,2024-11-18 16:54:59,,2020-07-23,,서울특별시 중구 신당동 ***-**,PHMG120203010033047000074,3010000,서울특별시 중구 다산로 *** (신당동),04586,03,폐업,,,02-2237-7701,
제이와이헬스케어,2024-09-02,176400.597143979,447315.727881817,2026-04-28 22:32:03,I,03,폐업,2024-09-02 11:39:39,,2014-12-26,407-062,인천광역시 계양구 작전동 ***번지 *호 ***호,PHMG120143550020047000100,3550000,"인천광역시 계양구 장제로 ***, ***호 (작전동)",21127,03,폐업,,,,104.6
맥섬석라파건강센타,2024-06-25,176746.82226178,449143.861310997,2026-04-28 22:32:15,I,03,폐업,2024-06-25 15:22:11,,2020-05-08,,인천광역시 계양구 임학동 **번지 **호,PHMG120203550020047000025,3550000,"인천광역시 계양구 장제로 ***, *층 (임학동)",21034,03,폐업,,,,231
㈜아트맥,2013-01-18,176785.368523779,448494.574806493,2026-04-28 22:31:55,I,24,직권폐업,2013-01-25 14:19:57,,2002-05-04,407-310,인천광역시 계양구 용종동 ***번지 *호 레드몰 *차 ***호,PHMG120023550020047000004,3550000,"인천광역시 계양구 계산새로**번길 *, ***호 (용종동,레드몰 *차)",,04,취소/말소/만료/정지/중지,,,032-555-8750,
삼성디지털프라자 작전점,2014-04-01,175459.808246217,447449.819843211,2026-04-28 22:31:58,I,03,폐업,2014-04-07 09:21:33,,2014-03-26,407-062,인천광역시 계양구 작전*동 ***번지 **호 *층,PHMG120113550020047000032,3550000,"인천광역시 계양구 계양대로 ** (작전동,*층)",,03,폐업,,,032-547-0700,483.4
