"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","자산규모","부채총액","자본금","판매방식명",
"70","통신판매업","08_26_04_P","4520000","2025452038330201176","2025-12-31","","01","영업/정상","01","정상영업","","","","","","","","충청남도 아산시 탕정면 명암리 *** 탕정삼성트라팰리스아파트","충청남도 아산시 탕정면 탕정면로 **, ***동 ***호 (탕정삼성트라팰리스아파트)","31455","도도별","2025-12-31 11:16:28","I","2026-01-03 00:20:02","종합몰","205354.443193341","366616.425465904","0","0","0","인터넷",
"71","통신판매업","08_26_04_P","3230000","2025323029130203667","2017-03-21","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 송파구 송파동 **-*","서울특별시 송파구 백제고분로**길 *-**, B동 *층 ***호 (송파동, 진흥하임빌B동)","05622","유알유알컴퍼니(urur company)","2025-12-31 17:39:38","I","2026-01-03 00:20:02","종합몰","209527.13","445161.12","0","0","0","인터넷",
"72","통신판매업","08_26_04_P","4050000","2025562002730203849","2025-12-30","","01","영업/정상","01","정상영업","","","","","","","","경기도 용인시 처인구 포곡읍 둔전리 ***-** 대두빌딩","경기도 용인시 처인구 포곡읍 포곡로 **, *층 ***호(대두빌딩)","17027","두리인터네셔널","2025-12-31 16:32:51","I","2026-01-03 00:20:02","종합몰","218920.080897384","418425.915010283","0","0","0","인터넷",
"73","통신판매업","08_26_04_P","4050000","2025562002730203856","2022-02-18","","01","영업/정상","01","정상영업","","","","","","","","경기도 용인시 처인구 포곡읍 둔전리 ***-** 대두빌딩","경기도 용인시 처인구 포곡읍 포곡로 **, *층  ***호 -G***(대두빌딩)","17027","장파몰","2025-12-31 13:28:36","I","2026-01-03 00:20:02","종합몰","218920.080897384","418425.915010283","0","0","0","인터넷",
"74","통신판매업","08_26_04_P","4050000","2025562002730203857","2023-06-05","","01","영업/정상","01","정상영업","","","","","","","","경기도 용인시 처인구 모현읍 초부리 ***-*","경기도 용인시 처인구 모현읍 백옥대로 ****, *동 ***호-B***","17037","웅산","2025-12-31 14:44:50","I","2026-01-03 00:20:02","종합몰","220847.736889872","422567.170498933","0","0","0","인터넷",
"75","통신판매업","08_26_04_P","4050000","2025562002730203858","2022-05-16","","01","영업/정상","01","정상영업","","","","","","","","경기도 용인시 처인구 유방동 ***-* 용인보평역 서희스타힐스 리버파크","경기도 용인시 처인구 한터로 **-**, ***동 ****호 (유방동, 용인보평역 서희스타힐스 리버파크)","17041","루트스튜디오","2025-12-31 14:40:08","I","2026-01-03 00:20:02","가구/수납용품 상품권","219053.987666667","417284.751333334","0","0","0","인터넷",
"76","통신판매업","08_26_04_P","4050000","2025562002730203859","2025-12-31","","01","영업/정상","01","정상영업","","","","","","","","경기도 용인시 처인구 고림동 **** 용인고림 양우내안愛 더센트럴","경기도 용인시 처인구 경안천로 ***, ***동 ****호 (고림동, 용인고림 양우내안愛 더센트럴)","17148","단디몰","2025-12-31 16:13:29","I","2026-01-03 00:20:02","종합몰","","","0","0","0","인터넷",
"77","통신판매업","08_26_04_P","4050000","2025564001830203508","2024-11-21","","01","영업/정상","01","정상영업","","","","","","","","경기도 용인시 수지구 죽전동 *** 죽전퍼스트하임","경기도 용인시 수지구 대지로 **, 상가동 *층 ***호 B***호 (죽전동, 죽전퍼스트하임)","16872","나무무역","2025-12-31 10:42:49","I","2026-01-03 00:20:02","종합몰","210066.479871566","425304.139869458","0","0","0","인터넷",
"78","통신판매업","08_26_04_P","4050000","2025564001830203509","2022-07-20","","01","영업/정상","01","정상영업","","","","","","","","경기도 용인시 수지구 죽전동 ****-* 건영타운","경기도 용인시 수지구 현암로 ***, 건영타운 *층 ***-D***호 (죽전동)","16876","스테어업","2025-12-31 10:46:57","I","2026-01-03 00:20:02","종합몰","211121.410692837","425555.502838459","0","0","0","인터넷",
"79","통신판매업","08_26_04_P","4050000","2025564001830203510","2024-01-24","","01","영업/정상","01","정상영업","","","","","","","","경기도 용인시 수지구 죽전동 *** 죽전퍼스트하임","경기도 용인시 수지구 대지로 **, *층 ***호-C***호 (죽전동, 죽전퍼스트하임)","16872","누누샵","2025-12-31 11:47:11","I","2026-01-03 00:20:02","종합몰","210066.479871566","425304.139869458","0","0","0","인터넷",
"80","통신판매업","08_26_04_P","4050000","2025564001830203511","2025-12-31","","01","영업/정상","01","정상영업","","","","","","","","경기도 용인시 수지구 죽전동 ****-* 세종프라자","경기도 용인시 수지구 현암로 ***, 세종프라자 *층 ***-J**호 (죽전동)","16880","악테온","2025-12-31 12:02:38","I","2026-01-03 00:20:02","종합몰","210956.34433362","425506.249422966","0","0","0","인터넷",
"81","통신판매업","08_26_04_P","4050000","2025564001830203512","2025-12-31","","01","영업/정상","01","정상영업","","","","","","","","경기도 용인시 수지구 죽전동 ****-* 죽전스카이프라자","경기도 용인시 수지구 현암로 ***, ***호 (죽전동, 죽전스카이프라자)","16880","주식회사 도도파트너스","2025-12-31 12:08:54","I","2026-01-03 00:20:02","종합몰 의류/패션/잡화/뷰티 기타","211077.285366824","425506.248650417","0","0","0","인터넷",
"82","통신판매업","08_26_04_P","4090000","2026409051630200011","2026-01-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 김포시 구래동 ****-*","경기도 김포시 김포한강*로 **, *층 ***-***호(센터프라자) (구래동)","10071","토비 유한회사","2026-01-01 14:26:07","I","2026-01-03 00:20:02","의류/패션/잡화/뷰티","166886.209371857","460375.302752138","0","0","0","인터넷",
"83","통신판매업","08_26_04_P","3380000","2025338009430200969","2021-08-11","","03","폐업","03","폐업처리","2026-01-01","","","","","","","부산광역시 수영구 광안동 ***-** 부성 베스트빌","부산광역시 수영구 무학로**번길 **, A동 ***호 (광안동, 부성 베스트빌)","48270","무브온투","2025-12-31 15:53:04","I","2026-01-03 00:20:02","의류/패션/잡화/뷰티","392950.021526605","186833.720943672","0","0","0","인터넷",
"84","통신판매업","08_26_04_P","3060000","2025306021530200797","2025-12-30","","03","폐업","03","폐업처리","2025-12-31","","","","","","","서울특별시 중랑구 중화동 ***-** 해피리움 ***호","서울특별시 중랑구 봉화산로*길 *, ***호 (중화동, 해피리움)","02101","솔솔","2025-12-31 13:03:40","I","2026-01-03 00:20:02","기타","206732.470922769","455437.400772471","0","0","0","인터넷",
"85","통신판매업","08_26_04_P","3560000","2025356028530204602","2020-04-02","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 서구 경서동 ***-*","인천광역시 서구 경서로 **-*, *층 (경서동)","22691","엘피크린","2025-12-31 14:57:18","I","2026-01-03 00:20:02","기타","169360.800666404","450865.539693591","0","0","0","인터넷",
"86","통신판매업","08_26_04_P","3560000","2025356028530204603","2023-11-30","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 서구 청라동 **-* 청라 큐브시그니처 *차 오피스텔","인천광역시 서구 청라한내로***번길 **, 청라 큐브시그니처 *차 오피스텔 *층 ***,***호 Q***호 (청라동)","22758","아스타마켓","2025-12-31 15:01:27","I","2026-01-03 00:20:02","종합몰","167099.874794454","448018.76163157","0","0","0","인터넷",
"87","통신판매업","08_26_04_P","3560000","2025356028530204604","2023-11-27","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 서구 청라동 **-* 청라 큐브시그니처 *차 오피스텔","인천광역시 서구 청라한내로***번길 **, 청라 큐브시그니처 *차 오피스텔 *층 ***,***호 일부-Q***호 (청라동)","22758","아이센스","2025-12-31 15:02:05","I","2026-01-03 00:20:02","종합몰","167099.874794454","448018.76163157","0","0","0","인터넷",
"88","통신판매업","08_26_04_P","3560000","2025356028530204605","2023-11-28","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 서구 청라동 **-* 청라 큐브시그니처 *차 오피스텔","인천광역시 서구 청라한내로***번길 **, 청라 큐브시그니처 *차 오피스텔 *층 ***,***호 Z***호 (청라동)","22758","프로바잉넷","2025-12-31 15:04:03","I","2026-01-03 00:20:02","종합몰","167099.874794454","448018.76163157","0","0","0","인터넷",
"89","통신판매업","08_26_04_P","3560000","2025356028530204606","2023-11-28","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 서구 청라동 **-* 청라 큐브시그니처 *차 오피스텔","인천광역시 서구 청라한내로***번길 **, 청라 큐브시그니처 *차 오피스텔 *층 ***,***호 Z***호 (청라동)","22758","프라임파인더","2025-12-31 15:03:04","I","2026-01-03 00:20:02","종합몰","167099.874794454","448018.76163157","0","0","0","인터넷",
"90","통신판매업","08_26_04_P","3550000","2025355012730201002","2010-07-21","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 계양구 상야동 **-**","인천광역시 계양구 벌말로***번길 **-*, B동 (상야동)","21009","금강아트","2025-12-31 15:53:00","I","2026-01-03 00:20:02","종합몰 교육/도서/완구/오락 가전 컴퓨터/사무용품 가구/수납용품 의류/패션/잡화/뷰티 레져/여행/공연 건강/식품","180561.693002955","452908.125346736","0","0","0","인터넷, 카다로그, 신문잡지, 기타",
"91","통신판매업","08_26_04_P","4080000","2025408026230200879","2025-12-31","","01","영업/정상","01","정상영업","","","","","","","","경기도 안성시 삼죽면 율곡리 ***-*","경기도 안성시 삼죽면 밤고개안길 **-**","17511","존앤폴풀빌라","2025-12-31 14:46:23","I","2026-01-03 00:20:02","기타","233695.528523832","399689.732988043","0","0","0","인터넷",
"92","통신판매업","08_26_04_P","4691000","2025469107630200192","2022-02-14","","03","폐업","03","폐업처리","2025-12-31","","","","","","","전북특별자치도 정읍시 이평면 평령리 ***-*","전북특별자치도 정읍시 이평면 지평길 **-*","56144","해피바잉","2025-12-31 17:37:46","I","2026-01-03 00:20:02","종합몰","183983.220171011","240452.700736547","0","0","0","인터넷",
"93","통신판매업","08_26_04_P","3060000","2025306021530200799","2022-11-22","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 중랑구 면목동 **-** 한성빌딩 *층 **호","서울특별시 중랑구 면목로 ***, 한성빌딩 *층 **호 (면목동)","02155","레세페","2025-12-31 13:41:37","I","2026-01-03 00:20:02","종합몰 교육/도서/완구/오락 의류/패션/잡화/뷰티","207605.319631481","454476.402983363","0","0","0","인터넷",
"94","통신판매업","08_26_04_P","3560000","2025356028530204607","2023-11-29","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 서구 청라동 **-* 청라 큐브시그니처 *차 오피스텔","인천광역시 서구 청라한내로***번길 **, 청라 큐브시그니처 *차 오피스텔 *층 ***,***-A***호 (청라동)","22758","스마트셀렉트","2025-12-31 15:00:48","I","2026-01-03 00:20:02","종합몰","167099.874794454","448018.76163157","0","0","0","인터넷",
"95","통신판매업","08_26_04_P","4550000","2025455012830200142","2025-12-31","","01","영업/정상","01","정상영업","","","","","041-751-1203","","","충청남도 금산군 추부면 요광리 *** 주*동, 주*동","충청남도 금산군 추부면 은행나무길 **-*, 주*동, 주*동동","32710","주식회사 이현","2025-12-31 17:37:56","I","2026-01-03 00:20:02","기타","244063.74380813","301446.850565208","0","0","0","인터넷",
"96","통신판매업","08_26_04_P","4201000","2025420101930200543","2025-12-31","","01","영업/정상","01","정상영업","","","","","","","","강원특별자치도 강릉시 성남동 **-**","강원특별자치도 강릉시 중앙시장*길 **, *층 (성남동)","25543","강농식스토어","2025-12-31 15:54:17","I","2026-01-03 00:20:02","종합몰","367354.913600638","474003.649729485","0","0","0","기타",
"97","통신판매업","08_26_04_P","4201000","2025420101930200544","2025-12-31","","01","영업/정상","01","정상영업","","","","","","","","강원특별자치도 강릉시 주문진읍 주문리 ****-*","강원특별자치도 강릉시 주문진읍 용소마을안길 **","25405","리네","2025-12-31 15:55:45","I","2026-01-03 00:20:02","종합몰","359994.269450372","489455.215676934","0","0","0","인터넷",
"98","통신판매업","08_26_04_P","4201000","2025420101930200545","2025-12-31","","01","영업/정상","01","정상영업","","","","","","","","강원특별자치도 강릉시 노암동 ***-*","강원특별자치도 강릉시 노암등길 ** (노암동)","25593","베리디언(VERIDION)","2025-12-31 15:59:23","I","2026-01-03 00:20:02","교육/도서/완구/오락 기타","367294.475846508","473160.005266802","0","0","0","인터넷",
"99","통신판매업","08_26_04_P","3330000","2025333020730201686","2025-12-31","","01","영업/정상","01","정상영업","","","","","","","","부산광역시 해운대구 재송동 **** 벽산이센텀클래스원","부산광역시 해운대구 센텀동로 **, 벽산이센텀클래스원 ****호 (재송동)","48059","주식회사 그린램파트","2025-12-31 09:46:15","I","2026-01-03 00:20:02","종합몰","393607.260373715","188408.076687691","0","0","0","인터넷",
"100","통신판매업","08_26_04_P","3330000","2025333020730201687","2025-12-30","","01","영업/정상","01","정상영업","","","","","","","","부산광역시 해운대구 재송동 ****-** 교촌","부산광역시 해운대구 재반로 ***, 교촌 *층 S**호 (재송동)","48052","람파스","2025-12-31 14:02:35","I","2026-01-03 00:20:02","종합몰 상품권","393822.803973202","190222.12475839","0","0","0","인터넷",
