"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"62","일반음식점","07_24_04_P","3990000","3990000-101-2025-00604","2025-12-31","","01","영업/정상","01","영업","","","","","","219.31","472-842","경기도 남양주시 화도읍 금남리 808-2 너와집","경기도 남양주시 화도읍 북한강로 1091, 너와집 1층 일부호","12194","목란","2025-12-31 17:11:11","I","2026-01-03 00:20:02","한식","230026.985703513","456715.026488295","한식","0","0","","","","0","0","0","0","0","","0","0","N","219.31","","","",
"63","일반음식점","07_24_04_P","3990000","3990000-101-2025-00605","2025-12-31","","01","영업/정상","01","영업","","","","","","1086.02","472-861","경기도 남양주시 진접읍 금곡리 143","경기도 남양주시 진접읍 경복대로가마솥골길 85, 1~2층","12063","티라토레 (Tiratore)","2025-12-31 17:56:38","I","2026-01-03 00:20:02","경양식","219315.042814218","468169.085577112","경양식","0","0","","","","0","0","0","0","0","","0","0","Y","1086.02","","","",
"64","일반음식점","07_24_04_P","3210000","3210000-101-2025-00587","2025-12-31","","01","영업/정상","01","영업","","","","","","70.00","137-858","서울특별시 서초구 서초동 1328-11 대우도씨에빛2","서울특별시 서초구 강남대로 359, 대우도씨에빛2 112,113호 (서초동)","06621","할머니의 부뚜막 강남역점","2025-12-31 11:26:16","I","2026-01-03 00:20:02","한식","202459.257859185","443620.263219246","한식","0","0","","","","0","0","0","0","0","","0","0","N","70","","","",
"65","일반음식점","07_24_04_P","3700000","3700000-101-2025-00524","2025-12-31","","01","영업/정상","01","영업","","","","","","","680-816","울산광역시 남구 삼산동 1569-1 업스퀘어 울산삼산동복합빌딩","울산광역시 남구 화합로 185, 업스퀘어 울산삼산동복합빌딩 (삼산동)","44705","쫀드기상회","2025-12-31 09:11:49","I","2026-01-03 00:20:02","기타","412037.511441268","229430.455341277","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"66","일반음식점","07_24_04_P","3710000","3710000-101-2025-00163","2025-12-31","","01","영업/정상","01","영업","","","","","","124.00","682-808","울산광역시 동구 서부동 181-32","울산광역시 동구 방어진순환도로 929-2, 1층 (서부동)","44030","황금민물장어","2025-12-31 14:42:14","I","2026-01-03 00:20:02","식육(숯불구이)","420580.432831497","227664.977422812","식육(숯불구이)","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","124","","","",
"67","일반음식점","07_24_04_P","3050000","3050000-101-2025-00434","2025-12-31","","01","영업/정상","01","영업","","","","","","34.00","130-090","서울특별시 동대문구 휘경동 366 동일스위트리버","서울특별시 동대문구 한천로 300, 지하1층 104호 (휘경동, 동일스위트리버)","02511","행복탕수육","2025-12-31 10:16:03","I","2026-01-03 00:20:02","한식","205997.604547856","453902.53167996","한식","0","0","","","","0","0","0","0","0","","0","0","N","34","","","",
"68","일반음식점","07_24_04_P","3050000","3050000-101-2025-00435","2025-12-31","","01","영업/정상","01","영업","","","","","","52.06","130-882","서울특별시 동대문구 답십리동 21-8 답십리포레스트스퀘어","서울특별시 동대문구 전농로 36, 답십리포레스트스퀘어 1층 105호 (답십리동)","02615","윤호푸드","2025-12-31 16:41:17","I","2026-01-03 00:20:02","한식","205004.375356464","451748.804705554","한식","0","0","","","","0","0","0","0","0","","0","0","N","52.06","","","",
"69","일반음식점","07_24_04_P","3380000","3380000-101-2025-00235","2025-12-31","","01","영업/정상","01","영업","","","","","","53.34","613-829","부산광역시 수영구 민락동 135 서희스타힐스 센텀프리모","부산광역시 수영구 광안해변로 311, 서희스타힐스 센텀프리모 1층 (민락동)","48290","푸짐한 곰탕","2025-12-31 10:50:08","I","2026-01-03 00:20:02","한식","393787.355806451","186310.056768967","한식","0","0","","","","0","0","0","0","0","","0","0","N","53.34","","","",
"70","일반음식점","07_24_04_P","4010000","4010000-101-2025-00695","2025-12-31","","01","영업/정상","01","영업","","","","","","","","경기도 시흥시 배곧동 193-2 새롬프라자","경기도 시흥시 서울대학로278번길 19-8, 새롬프라자 1층 110호 (배곧동)","15011","광안천지식당시흥배곧점","2025-12-31 12:32:26","I","2026-01-03 00:20:02","한식","175866.649149471","429786.130035501","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"71","일반음식점","07_24_04_P","3740000","3770000-101-2025-00364","2025-12-31","","01","영업/정상","01","영업","","","","","","","442-834","경기도 수원시 팔달구 인계동 1033-12","경기도 수원시 팔달구 인계로124번길 36, 1층 105호 (인계동)","16489","마왕족발 수원시청인계점","2025-12-31 10:05:57","I","2026-01-03 00:20:02","한식","202615.510930155","418210.876594647","한식","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"72","일반음식점","07_24_04_P","3740000","5610000-101-2025-00438","2025-12-31","","01","영업/정상","01","영업","","","","","","45.76","443-806","경기도 수원시 영통구 매탄동 923-33","경기도 수원시 영통구 인계로220번길 22, 1층 101호 (매탄동)","16543","봉구스밥버거 매탄점","2025-12-31 15:12:31","I","2026-01-03 00:20:02","한식","203567.600498756","418014.610803093","한식","0","0","","","","0","0","0","0","0","","0","0","N","45.76","","","",
"73","일반음식점","07_24_04_P","3010000","3010000-101-2025-00612","2025-12-31","","01","영업/정상","01","영업","","","","","","90.00","100-180","서울특별시 중구 다동 166","서울특별시 중구 다동길 24, 1층2층 (다동)","04522","도장","2025-12-31 09:59:05","I","2026-01-03 00:20:02","기타","198217.309166924","451709.930986481","기타","0","0","","","","0","0","0","0","0","","0","0","N","90","","","",
"74","일반음식점","07_24_04_P","3010000","3010000-101-2025-00613","2025-12-31","","01","영업/정상","01","영업","","","","","","111.14","100-110","서울특별시 중구 서소문동 135 퍼시픽타워","서울특별시 중구 세종대로9길 41, 퍼시픽타워 지하1층 B8호 (서소문동)","04513","단정 퍼시픽타워점","2025-12-31 10:54:04","I","2026-01-03 00:20:02","기타","197546.591214324","451007.28036878","기타","0","0","","","","0","0","0","0","0","","0","0","Y","111.14","","","",
"75","일반음식점","07_24_04_P","3010000","3010000-101-2025-00614","2025-12-31","","01","영업/정상","01","영업","","","","","","204.96","100-845","서울특별시 중구 을지로2가 199-53","서울특별시 중구 명동9길 29, 2층3층 (을지로2가)","04534","리정원 명동점","2025-12-31 14:12:19","I","2026-01-03 00:20:02","기타","198532.503634857","451420.78635646","기타","0","0","","","","0","0","0","0","0","","0","0","Y","204.96","","","",
"76","일반음식점","07_24_04_P","3070000","3070000-101-2025-00457","2025-12-31","","01","영업/정상","01","영업","","","","","","39.53","136-044","서울특별시 성북구 삼선동4가 287","서울특별시 성북구 보문로35길 23, 1층 (삼선동4가)","02861","육식사관학교 성신여대점","2025-12-31 11:46:40","I","2026-01-03 00:20:02","식육(숯불구이)","201112.294886935","454187.199913884","식육(숯불구이)","0","0","","","","0","0","0","0","0","","0","0","N","39.53","","","",
"77","일반음식점","07_24_04_P","3070000","3070000-101-2025-00458","2025-12-31","","01","영업/정상","01","영업","","","","","","33.00","136-110","서울특별시 성북구 길음동 1258 1258-1, 530-34","서울특별시 성북구 삼양로 13, 1층 102호 (길음동)","02725","왕자곱창","2025-12-31 13:18:22","I","2026-01-03 00:20:02","한식","202123.539386546","455792.040488257","한식","0","0","","","","0","0","0","0","0","","0","0","N","33","","","",
"78","일반음식점","07_24_04_P","3070000","3070000-101-2025-00459","2025-12-31","","01","영업/정상","01","영업","","","","","","17.50","136-817","서울특별시 성북구 석관동 126-16","서울특별시 성북구 한천로76길 21, 1층 (석관동)","02781","우리집 포차","2025-12-31 13:47:26","I","2026-01-03 00:20:02","호프/통닭","205578.004601072","456567.810549629","호프/통닭","0","0","","","","0","0","0","0","0","","0","0","N","17.5","","","",
"79","일반음식점","07_24_04_P","5190000","5190000-101-2025-00067","2025-12-31","","01","영업/정상","01","영업","","","","","","28.03","714-802","경상북도 청도군 청도읍 고수리 656 성조타운","경상북도 청도군 청도읍 고수뒷길 74-16, 101동 103호 (성조타운)","38343","만품식당","2025-12-31 14:18:34","I","2026-01-03 00:20:02","한식","357739.200523504","239317.537441773","한식","0","0","학교정화(상대)","","","0","0","0","0","0","","0","0","N","28.03","","","",
"80","일반음식점","07_24_04_P","3030000","3030000-101-2025-00461","2025-12-31","","01","영업/정상","01","영업","","","","","","48.40","133-834","서울특별시 성동구 성수동2가 289-18 서울숲 코리아IT센터","서울특별시 성동구 성수일로12길 26, 서울숲 코리아IT센터 1층 101호 (성수동2가)","04793","카이카츠 성수점","2025-12-31 14:15:46","I","2026-01-03 00:20:02","일식","204687.36090016","449514.38481225","일식","0","0","","","","0","0","0","0","0","","0","0","N","48.4","","","",
"81","일반음식점","07_24_04_P","5380000","5380000-101-2025-00411","2025-12-31","","01","영업/정상","01","영업","","","","","","25.00","626-050","경상남도 양산시 중부동 423-5 남부시장","경상남도 양산시 중앙로 133, 남부시장 1층 가2-14,15호 (중부동)","50621","다오레식당","2025-12-31 11:14:08","I","2026-01-03 00:20:02","한식","385133.693137419","206722.733139058","한식","0","0","","","","0","0","0","0","0","","0","0","N","25","","","",
"82","일반음식점","07_24_04_P","3780000","3810000-101-2025-00471","2025-12-31","","01","영업/정상","01","영업","","","","","","","463-721","경기도 성남시 분당구 서현동 263 AK플라자 분당점 지하1층 일부","경기도 성남시 분당구 황새울로360번길 42, AK플라자 분당점 지하1층 일부 (서현동)","13591","어그릭-한시적","2025-12-31 17:48:51","I","2026-01-03 00:20:02","기타","210853.833466798","431447.85813153","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"83","일반음식점","07_24_04_P","4000000","4000000-101-2025-00269","2025-12-31","","01","영업/정상","01","영업","","","","","","30.00","447-330","경기도 오산시 청호동 341 상가 (오산청호 행복주택) 상가동 101호","경기도 오산시 남부대로 486-11, 상가 (오산청호 행복주택) 상가동 1층 101호 (청호동)","18151","정상회담","2025-12-31 11:35:47","I","2026-01-03 00:20:02","한식","207678.677826572","403202.23917305","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","30","","","",
"84","일반음식점","07_24_04_P","3600000","3600000-101-2025-00393","2025-12-31","","01","영업/정상","01","영업","","","","","","60.00","502-860","광주광역시 서구 쌍촌동 1340 1층","광주광역시 서구 상일로 62, 1층 (쌍촌동)","61942","천지식육식당","2025-12-31 13:58:12","I","2026-01-03 00:20:02","한식","187489.370369565","184667.674975797","한식","0","0","","","","0","0","0","0","0","","0","0","N","60","","","",
"85","일반음식점","07_24_04_P","5350000","5350000-101-2025-00450","2025-12-31","","01","영업/정상","01","영업","","","","","","394.50","621-807","경상남도 김해시 진영읍 진영리 81-16","경상남도 김해시 진영읍 김해대로 386-29","50865","(주)엠지에이치 조선대패 진영점","2025-12-31 10:44:53","I","2026-01-03 00:20:02","한식","357452.919005097","202032.804589966","한식","0","0","","","","0","0","0","0","0","","0","0","N","394.5","","","",
"86","일반음식점","07_24_04_P","4771000","4771000-101-2025-00096","2025-12-31","","01","영업/정상","01","영업","","","","","","86.00","","전북특별자치도 순창군 순창읍 순화리 955","","","대상현장식당","2025-12-31 13:48:08","I","2026-01-03 00:20:02","한식","","","한식","0","0","","","","0","0","0","0","0","","0","0","N","86","","","",
"87","일반음식점","07_24_04_P","4301000","4301000-101-2025-00142","2025-12-31","","01","영업/정상","01","영업","","","","","","119.21","","강원특별자치도 철원군 갈말읍 문혜리 895-1","강원특별자치도 철원군 갈말읍 태봉로 1526-13, 1층","24031","궁예국수","2025-12-31 14:24:52","I","2026-01-03 00:20:02","한식","228044.585331218","520387.366645556","한식","0","0","","","","0","0","0","0","0","","0","0","N","119.21","","","",
"88","일반음식점","07_24_04_P","5670000","5670184-101-2025-00104","2025-12-31","","01","영업/정상","01","영업","","","","","","0.00","630-812","경상남도 창원시 마산회원구 양덕동 84-14 메트로시티 2단지","경상남도 창원시 마산회원구 삼호로 80, 2층 (양덕동, 메트로시티 2단지)","51319","강남쌀국수","2025-12-31 15:08:10","I","2026-01-03 00:20:02","기타","344258.629103871","192909.719460689","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"89","일반음식점","07_24_04_P","3290000","3290000-101-2025-00426","2025-12-31","","01","영업/정상","01","영업","","","","","","71.46","614-867","부산광역시 부산진구 전포동 334-42","부산광역시 부산진구 서전로68번길 59-5, 2층 (전포동)","47304","바라밀","2025-12-31 10:34:28","I","2026-01-03 00:20:02","기타","388319.147215905","185964.868313285","기타","0","0","","","","0","0","0","0","0","","0","0","N","71.46","","","",
"90","일반음식점","07_24_04_P","3910000","3910029-101-2025-00321","2025-12-31","","01","영업/정상","01","영업","","","","","","49.56","","경기도 평택시 고덕동 1981-1","경기도 평택시 고덕국제2로 45, 2층 266호 (고덕동)","18014","마님닭발","2025-12-31 15:58:38","I","2026-01-03 00:20:02","기타","204064.893937202","393961.914772618","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","49.56","","","",
