사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호,총규모
씨유장위루첸점,2017-07-06,204208.431294116,457493.558010308,2026-05-03 22:34:44,I,03,폐업,2017-07-06 18:04:33,,2014-10-31,136-833,서울특별시 성북구 장위동 ***번지 *호,PHMG120143070034047000046,3070000,서울특별시 성북구 장월로**길 ** (장위동),02762,03,폐업,,,,
실버데이통상,,176828.924597791,448564.776721036,2026-05-03 22:32:18,I,13,영업중,2023-06-27 10:25:53,,2023-06-13,,인천광역시 계양구 용종동 ***-* 새롬*차프라자,PHMG120233550020047000047,3550000,"인천광역시 계양구 오조산로 **, 새롬*차프라자 ***-*호 (용종동)",21065,01,영업/정상,,,,
제이티크,2023-11-02,203451.604434847,458968.625259996,2026-05-03 22:35:49,I,03,폐업,2023-11-02 11:04:07,,2022-07-13,,서울특별시 도봉구 창동 ***-**,PHMG120223090033047000127,3090000,"서울특별시 도봉구 우이천로 ***-*, *층 (창동)",01482,03,폐업,,,,
롯데씨브이에스711(주) 종암점,2022-10-17,202959.015709751,455400.037874011,2026-05-03 22:36:14,I,03,폐업,2022-10-17 13:37:48,,2022-06-20,,,PHMG120223070034047000151,3070000,"서울특별시 성북구 종암로 ***, *층 ***호 (종암동)",02797,03,폐업,,,,
지에스(GS)25 뉴인천병방점,,177276.935825539,449707.032159254,2026-05-03 22:32:21,I,13,영업중,2025-09-23 09:30:52,,2025-09-22,,인천광역시 계양구 병방동 **-**,PHMG120253550020047000049,3550000,"인천광역시 계양구 장제로***번길 **, *층 (병방동)",21028,01,영업/정상,,,,132.66
영호홈모비스,2016-08-05,204410.063535981,464598.721765819,2026-05-03 22:33:48,I,03,폐업,2016-08-05 09:39:27,,2005-09-02,132-012,서울특별시 도봉구 도봉*동 ***번지   B**호,PHMG120053090033047000005,3090000,"서울특별시 도봉구 도봉로***나길 **, B**호 (도봉동)",01319,03,폐업,,,,
주식회사 제일케어,,205571.637258053,456397.708208634,2026-05-03 22:34:57,I,13,영업중,2021-03-24 14:11:18,,2015-07-15,,서울특별시 성북구 석관동 ***-**,PHMG120153070034047000052,3070000,"서울특별시 성북구 한천로 ***, *, *층 (석관동)",02782,01,영업/정상,,,62320073,
가전마트,2023-07-07,203527.333073421,462743.312341442,2026-05-03 22:35:28,I,03,폐업,2023-07-07 16:14:56,,2021-04-20,,서울특별시 도봉구 방학동 ***-**,PHMG120213090033047000020,3090000,"서울특별시 도봉구 도당로 ***, *층 (방학동)",01339,03,폐업,,,,
카스월드,,202619.660325515,462516.760949148,2026-05-03 22:34:13,I,13,영업중,2021-01-22 14:32:26,,2010-07-22,,서울특별시 도봉구 방학동 ***-*,PHMG120103090033047000044,3090000,서울특별시 도봉구 시루봉로**길 *-* (방학동),01359,01,영업/정상,,,02-2296-9672,
(주)룩포레스트,,177888.924309604,446983.518382571,2026-05-03 22:32:10,I,13,영업중,2019-12-30 09:26:12,,2019-01-11,,인천광역시 계양구 서운동 ***번지 **호 *층 전체,PHMG120193550020047000004,3550000,"인천광역시 계양구 아나지로 ***-*, *층 전체호 (서운동)",21077,01,영업/정상,,,070-4279-6606,405.9
탑메디라인,2016-01-07,176022.427258185,447315.607873384,2026-05-03 22:32:05,I,03,폐업,2016-01-07 16:23:43,,2015-03-25,407-062,인천광역시 계양구 작전동 ***번지 *호 ***호,PHMG120153550020047000020,3550000,"인천광역시 계양구 효서로 ***, ***호 (작전동)",21119,03,폐업,,,032-542-5511,88.55
비겐의료기 미아지점,2025-08-08,203860.627285111,455854.740410703,2026-05-03 22:35:48,I,03,폐업,2025-08-08 17:25:52,,2012-01-02,,서울특별시 성북구 하월곡동 **-*,PHMG120203070034047000044,3070000,"서울특별시 성북구 화랑로 ***-**, *층 (하월곡동)",02752,03,폐업,,,02-980-7758,
혜당메디칼 창동지점,2014-10-07,203463.231373928,461610.580496224,2026-05-03 22:34:19,I,03,폐업,2014-12-15 14:05:46,,2011-04-13,132-904,서울특별시 도봉구 창*동 ***번지 **호 *층,PHMG120113090033047000012,3090000,"서울특별시 도봉구 도봉로 ***, *층 (창동)",,03,폐업,,,,
주식회사 메디칼브릿지,,177529.774708102,450550.563127122,2026-05-03 22:32:17,I,13,영업중,2022-08-11 13:16:12,,2019-03-22,,인천광역시 계양구 박촌동 *** 박촌 풍림아이원,PHMG120223550020047000176,3550000,"인천광역시 계양구 동양로 **, 상가동 지하*층 ***-*호 (박촌동, 박촌 풍림아이원)",21022,01,영업/정상,,,,6.6
지에스(GS)25 운서지구점,2024-11-11,156601.487482145,442456.931601734,2026-05-03 22:32:05,I,24,직권폐업,2024-11-11 17:16:31,,2022-09-19,,인천광역시 중구 운서동 ****-*,PHMG120223490019047000146,3490000,"인천광역시 중구 운서*로 **, **-***호 (운서동)",22374,04,취소/말소/만료/정지/중지,,,032-746-0031,
클럽밸런스5 창동점,2016-12-09,204011.919617341,461194.791887383,2026-05-03 22:34:45,I,24,직권폐업,2016-12-09 17:25:32,,2015-08-17,,,PHMG120153090033047000050,3090000,"서울특별시 도봉구 노해로**길 **, ***호 (창동, 우림빌딩)",01399,04,취소/말소/만료/정지/중지,,,02-990-8999,
네오웰빙 10분 운동샾,2019-08-13,201386.986296084,455566.25305047,2026-05-03 22:34:40,I,24,직권폐업,2019-08-14 14:11:58,,2014-01-28,136-844,서울특별시 성북구 정릉동 ***번지 *호,PHMG120143070034047000005,3070000,서울특별시 성북구 정릉로**길 ** (정릉동),02815,04,취소/말소/만료/정지/중지,,,070-8291-6439,
란이상회,,175277.390864763,448249.193948403,2026-05-03 22:32:15,I,15,전출,2024-12-03 15:59:23,,2022-04-19,,인천광역시 계양구 작전동 ***-** 신한아파트,PHMG120223550020047000120,3550000,"인천광역시 계양구 계양대로***번길 *, A동 ***호 (작전동, 신한아파트)",21045,05,제외/삭제/전출,,,,
지우메디케어,2021-12-27,203002.648134708,455494.839200286,2026-05-03 22:34:59,I,03,폐업,2022-01-03 13:49:44,,2015-11-06,,서울특별시 성북구 종암동 ***번지 종암*차 에스케이뷰 근린생활시설 *층 ***호,PHMG120153070034047000072,3070000,"서울특별시 성북구 종암로**길 **, *층 ***호 (종암동, 종암*차SK뷰아파트 근린생활시설)",02798,03,폐업,,,,
나은의료기,,203319.551117001,455870.940940499,2026-05-03 22:35:58,I,15,전출,2022-02-09 17:27:06,,2017-03-20,,서울특별시 성북구 하월곡동 **-* 영광프라자,PHMG120213070034047000078,3070000,"서울특별시 성북구 오패산로**길 **, 영광프라자 ***-*호 (하월곡동)",02751,05,제외/삭제/전출,,,,85.35
트라비스,2008-01-14,201541.330084207,453465.295636621,2026-05-03 22:33:50,I,03,폐업,2020-12-04 15:44:50,,2008-01-04,,서울특별시 성북구 보문동*가 **,PHMG120083070034047000001,3070000,"서울특별시 성북구 보문로**길 **, *층 (보문동*가)",02872,03,폐업,,,,
주식회사 청우케이테크,2015-03-09,201664.84226052,453454.226068463,2026-05-03 22:34:29,I,03,폐업,2015-03-09 12:00:10,,2012-03-23,136-085,서울특별시 성북구 보문동*가 **번지 청우빌딩 지하,PHMG120123070034047000013,3070000,"서울특별시 성북구 지봉로**길 ** (보문동*가, 청우빌딩 지하)",,03,폐업,,,,
씨유 방학신동아점,2015-11-06,202073.67151234,462001.588237314,2026-05-03 22:34:39,I,03,폐업,2015-11-06 16:56:12,,2014-10-30,,,PHMG120143090033047000052,3090000,서울특별시 도봉구 방학로**길 ** (방학동),01362,03,폐업,,,,
세븐일레븐 계양산둘레길점,2023-06-26,175200.190302757,449438.294130161,2026-05-03 22:32:18,I,03,폐업,2023-06-26 13:57:31,,2022-11-17,,인천광역시 계양구 계산동 ***,PHMG120223550020047000220,3550000,"인천광역시 계양구 경명대로****번길 **, *층 (계산동)",21037,03,폐업,,,,68.79
씨엔케이엠주식회사,,203335.114770669,462222.676392382,2026-05-03 22:35:01,I,15,전출,2024-06-20 16:39:01,,2018-09-11,,서울특별시 도봉구 방학동 ***-** 송이주택,PHMG120183090033047000022,3090000,"서울특별시 도봉구 방학로*길 *-**, ***호 (방학동, 송이주택)",01390,05,제외/삭제/전출,,,,
메디플러스서울,2020-11-27,203798.644392325,464615.832643159,2026-05-03 22:34:13,I,03,폐업,2020-11-27 16:51:36,,2010-08-09,,서울특별시 도봉구 도봉동 ***번지 *호,PHMG120103090033047000043,3090000,"서울특별시 도봉구 도봉로***길 **-*, *층 (도봉동)",01304,03,폐업,,,02-954-9111,
엔젤홈케어 성북지사,,201247.48361342,454196.373013508,2026-05-03 22:34:27,I,13,영업중,2021-12-15 09:15:43,,2011-10-28,136-044,서울특별시 성북구 삼선동*가 ***번지 *층,PHMG120113070034047000059,3070000,서울특별시 성북구 보문로 ***-* (삼선동*가),02861,01,영업/정상,,,02-922-7366,
조은메디칼,,202791.379926876,462718.880053994,2026-05-03 22:33:49,I,13,영업중,2011-11-15 14:39:04,,2006-02-22,132-839,서울특별시 도봉구 방학*동 ***번지 **호 *층,PHMG120063090033047000005,3090000,"서울특별시 도봉구 시루봉로 ***, *층 (방학동)",01315,01,영업/정상,,,34934975,
제이메디텍㈜,2013-01-18,175200.081980267,447776.010428013,2026-05-03 22:31:59,I,24,직권폐업,2013-01-25 14:15:16,,2007-08-28,407-816,인천광역시 계양구 작전*동 ***번지 *호,PHMG120073550020047000024,3550000,인천광역시 계양구 가현*길 ** (작전동),,04,취소/말소/만료/정지/중지,,,032-551-2556,
대진,,177074.207057283,448912.773841497,2026-05-03 22:32:18,I,13,영업중,2023-02-21 10:25:50,,2023-02-20,,인천광역시 계양구 용종동 ***-* 용종마을신대진아파트,PHMG120233550020047000021,3550000,"인천광역시 계양구 용종로 **, ***동 ***호 (용종동, 용종마을신대진아파트)",21061,01,영업/정상,,,,
e-메디텍,2008-03-25,,,2026-05-03 22:31:59,I,03,폐업,2009-01-12 09:54:21,,2008-03-06,407-050,인천광역시 계양구 계산동 ***-**(*F),PHMG120083550020047000004,3550000,,,03,폐업,,,,
노블레스웰빙,2017-12-13,201133.498303104,454441.740198059,2026-05-03 22:35:19,I,03,폐업,2017-12-13 15:31:05,,2017-03-21,,서울특별시 성북구 동소문동*가 *번지 *호,PHMG120173070034047000024,3070000,"서울특별시 성북구 동소문로 **, *층 (동소문동*가)",02830,03,폐업,,,02-979-0960,
신영사,2013-06-24,,,2026-05-03 22:33:44,I,03,폐업,2013-06-24 15:09:57,,2005-10-27,136-140,서울특별시 성북구 장위동 ***-**,PHMG120053070034047000014,3070000,,,03,폐업,,,02-912-3666,
국민의료기,2013-05-13,202588.149929405,455686.400378092,2026-05-03 22:34:31,I,03,폐업,2013-05-13 16:55:52,,2012-05-07,136-788,서울특별시 성북구 종암동 ***번지 *호 현대아이파크아파트 상가 B**호,PHMG120123070034047000026,3070000,서울특별시 성북구  종암로**길  *** (종암동),,03,폐업,,,,
씨유방학역점,2016-12-29,203799.516406277,462989.465734946,2026-05-03 22:34:40,I,03,폐업,2016-12-29 15:26:08,,2014-11-20,132-854,서울특별시 도봉구 방학동 ***번지 *호,PHMG120143090033047000071,3090000,"서울특별시 도봉구 도봉로 ***, *층 (방학동)",01333,03,폐업,,,,
픽미업,,176453.287067857,447501.46012757,2026-05-03 22:32:21,I,13,영업중,2025-08-29 16:43:36,,2025-08-29,,인천광역시 계양구 작전동 ***-* 광명아파트,PHMG120253550020047000046,3550000,"인천광역시 계양구 효서로***번길 *, *동 ***호 (작전동, 광명아파트)",21124,01,영업/정상,,,,
서광메디칼,2011-01-12,205112.840566591,456009.558088459,2026-05-03 22:33:59,I,03,폐업,2011-01-12 11:06:12,,2011-01-12,136-819,서울특별시 성북구 석관동 ***번지 ***호,PHMG120093070034047000028,3070000,서울특별시 성북구 화랑로**길 *** (석관동),,03,폐업,,,02-966-6319,
펄스젬 인천작전점,2020-04-07,175330.085844235,447356.710663963,2026-05-03 22:32:02,I,03,폐업,2020-04-07 18:49:04,,2011-10-20,407-824,인천광역시 계양구 작전*동 ***번지 **호   ***호,PHMG120113550020047000040,3550000,"인천광역시 계양구 효서로 ***, ***호 (작전동)",,03,폐업,,,,82
씨유(CU) 인천중구경동점,2024-07-25,167647.885970168,441214.379397703,2026-05-03 22:32:04,I,03,폐업,2024-07-26 09:20:47,,2022-07-19,,인천광역시 중구 경동 **-*,PHMG120223490019047000115,3490000,"인천광역시 중구 참외전로 ***, *층 (경동)",22319,03,폐업,,,,
동원상사,2016-12-31,203828.869665866,455788.826855578,2026-05-03 22:35:07,I,03,폐업,2017-01-11 11:36:57,,2016-06-09,,서울특별시 성북구 하월곡동 **번지 **호,PHMG120163070034047000031,3070000,서울특별시 성북구 화랑로 *** (하월곡동),02752,03,폐업,,,,
세창메디텍,2010-01-19,202189.350011644,453134.35445784,2026-05-03 22:33:35,I,03,폐업,2020-11-30 17:01:04,,1997-04-01,,서울특별시 성북구 안암동*가 **-* 경호빌딩,PHMG119973070034047000002,3070000,"서울특별시 성북구 안암로 **-*, 경호빌딩 (안암동*가)",02857,03,폐업,,,02-999-0561,
김정문알로에가족사랑,,202998.896551621,461818.506049631,2026-05-03 22:34:21,I,13,영업중,2013-09-23 10:06:59,,2011-05-23,132-858,서울특별시 도봉구 쌍문*동 **번지 벽산송화프라자 ***호,PHMG120113090033047000021,3090000,"서울특별시 도봉구 도당로 *, ***호 (쌍문동)",01385,01,영업/정상,,,,
해누리,2010-01-14,202029.981799661,455605.716911266,2026-05-03 22:34:01,I,03,폐업,2010-01-15 10:03:04,,2009-07-31,136-110,서울특별시 성북구 길음동 ****번지 삼부아파트 상가***동 지하**~**호,PHMG120093070034047000040,3070000,"서울특별시 성북구 동소문로 *** (길음동,삼부아파트 상가***동 지하**~**호)",,03,폐업,,,,
리비음,2025-04-29,203848.772422951,464092.187505065,2026-05-03 22:36:08,I,03,폐업,2025-04-29 17:05:28,,2025-02-27,,서울특별시 도봉구 도봉동 *** 럭키아파트,PHMG120253090033047000012,3090000,"서울특별시 도봉구 도봉로***길 **, ***동 ***-*호 (도봉동, 럭키아파트)",01306,03,폐업,,,,10
(주)리빈헬스케어,,205506.506217142,456481.160815676,2026-05-03 22:36:37,I,13,영업중,2025-07-02 16:53:21,,2025-07-01,,서울특별시 성북구 석관동 ***-*,PHMG120253070034047000036,3070000,"서울특별시 성북구 한천로 ***, ***호 (석관동)",02782,01,영업/정상,,,,
(주)아이씨티바이오메디,2019-01-11,203272.180290089,455715.944013488,2026-05-03 22:34:56,I,03,폐업,2019-01-11 10:51:22,,2015-06-18,,"서울특별시 성북구 하월곡동 **번지 *호 *층, 지층",PHMG120153070034047000044,3070000,"서울특별시 성북구 오패산로 *-** (하월곡동, 한사랑빌딩)",02751,03,폐업,,,02-941-0692,
동해건강,2014-01-24,176607.326609066,448516.12033842,2026-05-03 22:32:02,I,03,폐업,2014-01-24 13:03:14,,2012-02-03,407-784,인천광역시 계양구 계산*동 하이베라스빌딩 C동 ***호,PHMG120123550020047000004,3550000,"인천광역시 계양구 계산새로 **, C동 *층 ***호 (계산동)",,03,폐업,,,032-547-1117,97.37
아름다운노인복지센터,2025-02-05,176137.852610443,449065.153215463,2026-05-03 22:32:05,I,03,폐업,2025-02-06 08:54:32,,2015-06-15,407-052,인천광역시 계양구 계산동 ***번지 *호 인평프라자 ***호,PHMG120153550020047000039,3550000,"인천광역시 계양구 경명대로 ****, ***호 (계산동, 인평프라자)",21030,03,폐업,,,,26.3
GS25 효성풍림점,2025-06-12,174833.733339838,447274.02805579,2026-05-03 22:32:16,I,03,폐업,2025-06-12 13:40:33,,2022-05-24,,인천광역시 계양구 효성동 ***-* 풍림아파트,PHMG120223550020047000136,3550000,"인천광역시 계양구 효서로 ***, 풍림아파트 상가동 ***-*호 (효성동)",21112,03,폐업,,,,29.25
CU작전점,2016-12-30,175869.087785462,448238.257640553,2026-05-03 22:32:08,I,03,폐업,2017-01-01 17:16:59,,2016-05-03,,인천광역시 계양구 작전동 ***번지 **호,PHMG120163550020047000034,3550000,"인천광역시 계양구 주부토로 ***, *층 (작전동)",21087,03,폐업,,,032-555-6825,79.33
CU 국민대점,,199853.320628949,456215.647392692,2026-05-03 22:36:06,I,13,영업중,2024-06-19 10:40:05,,2022-02-10,,서울특별시 성북구 정릉동 ***-*,PHMG120223070034047000054,3070000,"서울특별시 성북구 정릉로*길 **, 가동 *층 *호 (정릉동)",02812,01,영업/정상,,,02-942-8055,
유진과학,,202073.752572838,456449.070674026,2026-05-03 22:36:17,I,13,영업중,2022-08-25 09:28:55,,2022-08-25,,서울특별시 성북구 길음동 **** 길음동동부센트레빌아파트,PHMG120223070034047000210,3070000,"서울특별시 성북구 숭인로*길 **, ***동 ***호 (길음동, 길음동동부센트레빌아파트)",02726,01,영업/정상,,,,
원메디케어,2015-12-17,203432.478623125,460151.321066259,2026-05-03 22:34:24,I,24,직권폐업,2015-12-17 16:40:28,,2011-08-11,132-919,"서울특별시 도봉구 창*동 ***번지 **호 *층, 좌측",PHMG120113090033047000039,3090000,"서울특별시 도봉구 덕릉로**가길 **, *층 (창동)",01463,04,취소/말소/만료/정지/중지,,,,
에스아이덴탈,2025-05-02,176794.468759421,448601.767083185,2026-05-03 22:32:11,I,03,폐업,2025-05-02 14:08:56,,2019-06-19,,인천광역시 계양구 용종동 ***번지 *호 계양신명스카이홈 ***호,PHMG120193550020047000029,3550000,"인천광역시 계양구 계산새로**번길 **, 계양신명스카이홈 ***호 (용종동)",21065,03,폐업,,,,32.3
휴먼S보청기,,204569.769384803,460720.689890064,2026-05-03 22:35:38,I,13,영업중,2021-11-15 17:45:22,,2018-02-01,,서울특별시 도봉구 창동 **-*,PHMG120213090033047000075,3090000,"서울특별시 도봉구 노해로**길 **, *층 ***호 (창동)",01418,01,영업/정상,,,02-900-2660,
이마트24 R영종더호텔점,,154982.834979305,443748.166514101,2026-05-03 22:32:05,I,13,영업중,2023-01-04 08:56:47,,2023-01-04,,인천광역시 중구 운서동 ****-* 공항그린파크 ***호,PHMG120233490019047000002,3490000,"인천광역시 중구 영종대로 ***, 공항그린파크 ***호 (운서동)",22371,01,영업/정상,,,032-747-0925,151.52
행복나눔의료기,2017-09-20,203046.605642133,460969.624366781,2026-05-03 22:34:26,I,24,직권폐업,2017-09-20 16:19:49,,2011-12-22,132-866,서울특별시 도봉구 쌍문*동 **번지 *호 *층,PHMG120113090033047000058,3090000,"서울특별시 도봉구 노해로 ***, *층 (쌍문동)",01442,04,취소/말소/만료/정지/중지,,,,
