영업장주변구분명,건물소유구분명,사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,,센트리아월드,2016-01-08,193795.924753479,443589.883949465,2026-05-03 22:31:56,I,02,폐업,0,0,0,0,,,,0,,2016-01-08 16:26:33,2004-09-23,,156-846,서울특별시 동작구 상도동 ***-**,N,,3190000-134-2004-00237,,3190000,서울특별시 동작구 국사봉*길 ** (상도동),07052,03,폐업,다단계판매,,,,
,,주식회사 오앤지원,,209734.218553133,449933.547744527,2026-05-03 22:37:04,I,01,영업,0,0,0,0,,,,0,,2024-06-13 13:38:50,2017-06-01,,143-802,서울특별시 광진구 광장동 ***,N,,3040000-134-2017-00043,,3040000,"서울특별시 광진구 아차산로**길 **, ****호 (광장동, 현대골든텔*차)",04969,01,영업/정상,전자상거래(통신판매업),,,,
,자가,한일,2012-08-20,194028.639907457,444301.343900875,2026-05-03 22:32:13,I,02,폐업,0,0,0,0,,,,0,,2012-05-03 16:24:00,2011-06-14,142.00,156-839,서울특별시 동작구 상도동 ***-* 지*층,N,,3190000-134-2011-00144,,3190000,"서울특별시 동작구 성대로*길 **, 지*층 (상도동)",06959,03,폐업,영업장판매,,,,
,,토모파##몰,2023-12-28,197625.728019265,441833.974629006,2026-05-03 22:32:54,I,02,폐업,0,,,,,,,,,2023-12-28 16:40:53,2022-02-03,,156-875,서울특별시 동작구 사당동 ***-* 에버빌,N,,3190000-134-2022-00030,,3190000,"서울특별시 동작구 사당로**길 ***, *층 ***호 (사당동, 에버빌)",07024,03,폐업,전자상거래(통신판매업),,,,
,임대,두나무컴퍼니,2024-07-22,207968.72182602,448612.368540641,2026-05-03 22:37:47,I,02,폐업,0,,,,,,,,,2024-07-22 11:07:09,2022-01-25,3.30,143-822,서울특별시 광진구 구의동 ***-** 아이빌B ***호,N,,3040000-134-2022-00032,,3040000,"서울특별시 광진구 아차산로**길 **-*, ***호 (구의동, 아이빌B)",05046,03,폐업,전자상거래(통신판매업),,,,
,임대,이니스프리 세종대점,2015-12-17,206330.286290355,449475.467757151,2026-05-03 22:36:52,I,02,폐업,0,,,,,,,,,2014-06-20 10:15:56,2014-04-07,3.00,143-915,서울특별시 광진구 화양동 ***,N,,3040000-134-2014-00044,,3040000,서울특별시 광진구 광나루로 *** (화양동),,03,폐업,영업장판매,02-467-1137,,,
,,발리안츠코리아,2008-06-05,,,2026-05-03 22:32:05,I,02,폐업,0,,,,,,,,,2008-03-28 10:10:25,2008-03-28,,156-860,서울특별시 동작구 흑석동 ***-*,N,,3190000-134-2008-00011,,3190000,,,03,폐업,영업장판매,,,,
,임대,스무살에머물다,2025-08-13,207319.219216746,450286.639097903,2026-05-03 22:37:42,I,02,폐업,0,,,,,,,,,2025-08-13 17:00:29,2021-07-20,3.30,143-848,서울특별시 광진구 능동 ***-** *층,N,,3040000-134-2021-00159,,3040000,"서울특별시 광진구 능동로**길 **, *층 (능동)",04986,03,폐업,영업장판매,,,,
,자가,씨유 건대학생회관점,,206445.881091692,448922.881688102,2026-05-03 22:38:41,I,01,영업,0,,,,,,,,,2025-07-16 16:38:31,2025-07-16,3.30,143-701,서울특별시 광진구 화양동 * 건국대학교,N,,3040000-134-2025-00098,,3040000,"서울특별시 광진구 능동로 ***, 건국대학교 학생회관 *층 (화양동)",05029,01,영업/정상,영업장판매,,,,
,임대,플랜비,2022-12-22,208394.416382167,448165.279999905,2026-05-03 22:37:10,I,02,폐업,0,,,,,,,,,2022-12-22 11:49:24,2018-05-18,11.07,143-200,서울특별시 광진구 구의동 ***-* 테크노-마트** *층 B-**호,N,,3040000-134-2018-00115,,3040000,"서울특별시 광진구 광나루로**길 **, 테크노-마트** *층 B-**호 (구의동)",05116,03,폐업,전자상거래(통신판매업),0506-220-1000,,,
,임대,유니시티,2017-09-14,195585.914045797,443690.595413251,2026-05-03 22:32:27,I,02,폐업,0,,,,,,,,,2017-09-14 10:39:10,2016-06-03,.00,156-030,서울특별시 동작구 상도동 *** 상도엠코타운 센트럴파크 ***동 ****호,N,,3190000-134-2016-00051,,3190000,"서울특별시 동작구 상도로 ***-*, ***동 ****호 (상도동, 상도엠코타운 센트럴파크)",07039,03,폐업,다단계판매,,,,
,,(주)보광훼미리마트 자양공원점,2008-04-23,207170.07288754,447991.643117971,2026-05-03 22:34:32,I,02,폐업,0,,,,,,,,,2004-06-18 00:00:00,2004-06-18,,143-867,서울특별시 광진구 자양동 ***,N,,3040000-134-2004-00136,,3040000,,,03,폐업,영업장판매,02-3437-6379,,,
,자가,미래웰생활건강,2020-07-02,208262.975906234,448735.21699219,2026-05-03 22:37:06,I,02,폐업,80,,,,,,,,,2020-07-02 10:49:49,2017-08-11,80.00,143-821,서울특별시 광진구 구의동 ***-** *층,N,,3040000-134-2017-00101,,3040000,"서울특별시 광진구 아차산로**길 *, *층 (구의동)",05034,03,폐업,영업장판매,,,,
,임대,(주)앤라이프,2017-06-26,198178.372914405,441735.130839012,2026-05-03 22:32:12,I,02,폐업,0,,,,,,,,,2017-06-26 08:46:05,2011-06-30,182.57,156-827,서울특별시 동작구 사당동 ****-* (*층),N,,3190000-134-2011-00068,,3190000,"서울특별시 동작구 남부순환로***길 ** (사당동,(*층))",07025,03,폐업,영업장판매,1577-1130,,,상수도전용
,,봉자쇼핑,2024-08-06,205582.946485813,448536.933523995,2026-05-03 22:37:20,I,02,폐업,0,0,0,0,,,,0,,2024-08-06 17:51:05,2020-06-11,,143-842,서울특별시 광진구 자양동 ***-**,N,,3040000-134-2020-00125,,3040000,"서울특별시 광진구 동일로**길 **-*, ***호 (자양동)",,03,폐업,전자상거래(통신판매업),,,,
,,드림점핑체온 다이어트,2025-04-18,191817.18932617,443121.565478407,2026-05-03 22:33:03,I,02,폐업,0,,,,,,,,,2025-04-18 17:32:36,2024-09-03,,156-853,서울특별시 동작구 신대방동 ***-** 보라미술유치원,N,,3190000-134-2024-00065,,3190000,"서울특별시 동작구 신대방길 ***, *층 우측호 (신대방동)",07069,03,폐업,영업장판매,,,,
,,그린데이,2022-01-20,208394.416382167,448165.279999905,2026-05-03 22:37:14,I,02,폐업,0,,,,,,,,,2022-01-20 16:00:17,2019-05-24,16.50,143-200,서울특별시 광진구 구의동 ***-* 테크노-마트**,N,,3040000-134-2019-00119,,3040000,"서울특별시 광진구 광나루로**길 **, 테크노-마트** 판매동 지하*층 D-***호 (구의동)",05116,03,폐업,영업장판매,,,,
,,이든네이쳐 중곡지사,2018-06-20,207140.002484252,451853.325785591,2026-05-03 22:37:00,I,02,폐업,0,,,,,,,,,2018-06-20 13:43:13,2016-05-12,,143-901,서울특별시 광진구 중곡동 ***-**,N,,3040000-134-2016-00040,,3040000,"서울특별시 광진구 동일로**길 **, *층 (중곡동)",04902,03,폐업,방문판매,,,,
,임대,다이루어짐커머스,2024-12-02,197993.001490798,443061.57102482,2026-05-03 22:32:57,I,02,폐업,0,0,0,0,,,,0,,2024-12-02 09:50:12,2022-09-07,.00,156-815,서울특별시 동작구 사당동 ***-* 제***상가동 *층 ***호 A-***,N,,3190000-134-2022-00206,,3190000,"서울특별시 동작구 동작대로**길 ***, 제***상가동 ***호 A-***호 (사당동, 극동아파트)",06990,03,폐업,전자상거래(통신판매업),070-8064-3807,,,
,자가,맑은숲 한의원,2017-09-11,198280.664686017,441811.982687587,2026-05-03 22:32:11,I,02,폐업,0,,,,,,,,,2017-09-11 11:28:53,2011-01-18,115.50,156-826,서울특별시 동작구 사당동 ****-** 양지빌딩 *층,N,,3190000-134-2011-00011,,3190000,"서울특별시 동작구 동작대로 ** (사당동,양지빌딩 *층)",07015,03,폐업,영업장판매,02-523-2020,,,
,,지티(GT3)&한국생약연구소,2011-11-23,198245.757891192,442141.015936015,2026-05-03 22:32:09,I,02,폐업,0,,,,,,,,,2010-05-04 14:45:00,2010-04-01,,156-825,서울특별시 동작구 사당동 ****-* (*층),N,,3190000-134-2010-00041,,3190000,,,03,폐업,영업장판매,070-7520-5331,,,
,,하이리빙(박정수),2007-02-01,194014.253294927,443475.890496901,2026-05-03 22:31:53,I,02,폐업,0,,,,,,,,,2004-07-21 00:00:00,2004-07-21,,156-846,서울특별시 동작구 상도동 ***-*,N,,3190000-134-2004-00175,,3190000,,,03,폐업,다단계판매,02-814-6841,,,
,,팜 네이처스,2022-12-29,196195.757478729,443603.366739844,2026-05-03 22:32:49,I,02,폐업,0,,,,,,,,,2022-12-29 17:54:38,2020-10-13,,156-030,서울특별시 동작구 상도동 ***-**,N,,3190000-134-2020-00130,,3190000,"서울특별시 동작구 상도로**길 **, *층 ***호 (상도동)",07027,03,폐업,영업장판매,,,,
,,세븐일레븐(숭실대2호점),2005-07-04,,,2026-05-03 22:31:42,I,02,폐업,0,0,0,0,,,,0,,2004-06-18 00:00:00,2004-06-18,38.35,156-031,서울특별시 동작구 상도*동 ***-*,N,,3190000-134-2004-00064,,3190000,,,03,폐업,영업장판매,02-814-1472,,,
,임대,클럽밸런스5 자양점,2019-06-28,206568.980449525,447968.031629643,2026-05-03 22:36:56,I,02,폐업,0,,,,,,,,,2019-06-28 16:01:58,2015-03-23,114.43,143-863,서울특별시 광진구 자양동 ***-*,N,,3040000-134-2015-00024,,3040000,"서울특별시 광진구 뚝섬로**길 *, *층 (자양동)",05068,03,폐업,영업장판매,,,,
,임대,올메이크(ALL MAKE),2019-06-28,206564.627291535,447735.298665045,2026-05-03 22:36:29,I,02,폐업,0,,,,,,,,,2019-06-28 15:58:43,2011-08-16,.00,143-864,서울특별시 광진구 자양동 ***-**,N,,3040000-134-2011-00092,,3040000,서울특별시 광진구 자양번영로 **-* (자양동),05092,03,폐업,통신판매,,,,
,임대,홍삼인,2012-12-28,206813.154278022,447796.1646628,2026-05-03 22:36:03,I,02,폐업,0,,,,,,,,,2009-12-21 18:09:45,2009-12-21,21.00,143-865,서울특별시 광진구 자양동 ***-** (*층),N,,3040000-134-2009-00182,,3040000,"서울특별시 광진구 뚝섬로 *** (자양동,(*층))",05099,03,폐업,영업장판매,02-466-3325,,,
,임대,(주)애니원에프앤씨(롯데건대점),2025-11-27,206217.434726027,448506.218743834,2026-05-03 22:37:44,I,02,폐업,0,0,0,0,,,,0,,2025-11-27 09:51:35,2021-10-28,5.00,143-758,서울특별시 광진구 자양동 ***-*** 롯데백화점 B*층,N,,3040000-134-2021-00211,,3040000,"서울특별시 광진구 능동로 **, 롯데백화점 B*층 (자양동)",05065,03,폐업,영업장판매,02-470-2801,,,
,,하민이네,2012-01-19,198157.062587382,442670.818786186,2026-05-03 22:32:12,I,02,폐업,0,,,,,,,,,2011-01-31 16:54:15,2011-01-31,,156-816,서울특별시 동작구 사당동 ***-** ***호,N,,3190000-134-2011-00017,,3190000,,,03,폐업,전자상거래(통신판매업),,,,
,,(주)피치앤퍼슨,2014-09-17,198235.315111064,441849.20877159,2026-05-03 22:32:07,I,02,폐업,0,,,,,,,,,2009-04-14 17:40:08,2009-04-14,,156-826,서울특별시 동작구 사당동 ****-** 서원빌딩 *층,N,,3190000-134-2009-00043,,3190000,"서울특별시 동작구 사당로**길 *** (사당동,서원빌딩 *층)",07015,03,폐업,영업장판매,02-525-4445,,,
,,세븐일레븐 노량진점,2008-08-21,195172.347630613,445680.078661567,2026-05-03 22:31:41,I,02,폐업,0,0,0,0,,,,0,,2007-07-26 16:50:26,2004-06-18,24.50,156-801,서울특별시 동작구 노량진동 ***-*,N,,3190000-134-2004-00050,,3190000,,,03,폐업,영업장판매,02-824-8260,,,
,,ACN,2019-11-26,197802.436613024,443049.214038897,2026-05-03 22:32:25,I,02,폐업,0,,,,,,,,,2019-11-26 12:53:32,2016-01-11,,156-772,서울특별시 동작구 사당동 *** 극동아파트 ***동 ***호,N,,3190000-134-2016-00006,,3190000,"서울특별시 동작구 동작대로**길 ***, ***동 ***호 (사당동, 극동아파트)",06990,03,폐업,다단계판매,,,,
,,투웨이즈(toways),,197976.844500118,442211.111598584,2026-05-03 22:33:04,I,01,영업,0,,,,,,,,,2024-09-24 14:43:51,2024-09-24,,156-824,서울특별시 동작구 사당동 ****-**,N,,3190000-134-2024-00071,,3190000,"서울특별시 동작구 동작대로**길 **-*, ***호 (사당동)",07012,01,영업/정상,전자상거래(통신판매업),,,,
,자가,(주)젠텍코리아,2019-11-26,198032.516809375,441661.732003124,2026-05-03 22:32:30,I,02,폐업,0,,,,,,,,,2019-12-31 17:02:01,2017-08-01,132.00,156-827,서울특별시 동작구 사당동 ****-*,N,,3190000-134-2017-00047,,3190000,"서울특별시 동작구 남부순환로***길 *, ***호 (사당동)",07025,03,폐업,영업장판매,,,,
,,챔피언,2025-09-23,193544.961058618,444359.191386235,2026-05-03 22:32:31,I,02,폐업,0,,,,,,,,,2025-09-23 15:06:20,2018-01-05,,156-810,서울특별시 동작구 대방동 ***-***,N,,3190000-134-2018-00001,,3190000,서울특별시 동작구 대방동길 **-* (대방동),06954,03,폐업,방문판매,,,,
,자가,(주)거상스토어,2022-06-03,197818.832113204,442398.159242573,2026-05-03 22:32:42,I,02,폐업,0,,,,,,,,,2022-06-03 11:07:42,2019-06-26,3.30,156-820,서울특별시 동작구 사당동 ***-**,N,,3190000-134-2019-00076,,3190000,"서울특별시 동작구 사당로 ***-*, *층 ***호 (사당동)",07005,03,폐업,전자상거래(통신판매업),070-8102-7678,,,
,임대,건일바이오,2022-11-07,208262.975906234,448735.21699219,2026-05-03 22:37:44,I,02,폐업,0,,,,,,,,,2022-11-07 09:48:43,2021-11-09,6.00,143-200,"서울특별시 광진구 구의동 ***-** , *층",N,,3040000-134-2021-00216,,3040000,"서울특별시 광진구 아차산로**길 *, *층 (구의동)",05034,03,폐업,영업장판매,,,,
,,스토아버드,,195719.612569057,444728.220352376,2026-05-03 22:33:05,I,01,영업,0,,,,,,,,,2025-03-04 16:02:11,2025-03-04,,156-882,서울특별시 동작구 상도*동 ***-* 재영빌라,N,,3190000-134-2025-00021,,3190000,"서울특별시 동작구 흑석로 **, ***호 (상도*동, 재영빌라)",06969,01,영업/정상,전자상거래(통신판매업),,,,
,,하이리빙(차소영),2015-06-09,194093.230252346,444732.701762705,2026-05-03 22:31:53,I,02,폐업,0,,,,,,,,,2015-06-11 13:36:04,2004-07-27,,156-030,서울특별시 동작구 상도동 *** 삼성래미안아파트 ***동 ****호,N,,3190000-134-2004-00180,,3190000,"서울특별시 동작구 등용로 **, ***동 ****호 (상도동, 삼성래미안아파트)",06948,03,폐업,다단계판매,02-6332-7209,,,
,,정인설정형외과,2013-01-15,196527.575975929,444915.25711946,2026-05-03 22:31:40,I,02,폐업,0,0,0,0,,,,0,,2007-02-06 00:00:00,2004-06-16,80.96,156-859,서울특별시 동작구 흑석동 **-* 동호빌딩 *층,N,,3190000-134-2004-00031,,3190000,"서울특별시 동작구 서달로 *** (흑석동,동호빌딩 *층)",,03,폐업,영업장판매,02-821-9473,,,
,,한국암웨이,2012-07-31,197786.936809024,442849.312591241,2026-05-03 22:31:40,I,02,폐업,0,,,,,,,,,2004-06-16 00:00:00,2004-06-16,,156-817,서울특별시 동작구 사당동 ***-** *층,N,,3190000-134-2004-00038,,3190000,"서울특별시 동작구 사당로**나길 ** (사당동,*층)",07007,03,폐업,다단계판매,,,,
,,참나라건강마을(상도점),2012-10-09,195614.129525225,444168.36505035,2026-05-03 22:31:56,I,02,폐업,0,0,0,0,,,,0,,2006-03-27 00:00:00,2004-09-23,18.90,156-031,서울특별시 동작구 상도*동 ***-*,N,,3190000-134-2004-00236,,3190000,서울특별시 동작구 상도로**길 * (상도*동),06970,03,폐업,영업장판매,,,,
,자가,소장각(sojangGak),2023-11-28,207135.958384677,448386.668907366,2026-05-03 22:38:01,I,02,폐업,0,,,,,,,,,2023-11-28 15:45:59,2022-10-27,28.10,143-190,서울특별시 광진구 자양동 *** 래미안프리미어팰리스,N,,3040000-134-2022-00286,,3040000,"서울특별시 광진구 아차산로 ***, ***동 *층 ***호 (자양동, 래미안프리미어팰리스)",05026,03,폐업,전자상거래(통신판매업),,,,
,,기승,2007-11-30,194623.192948701,445601.469726851,2026-05-03 22:31:51,I,02,폐업,0,,,,,,,,,2004-06-28 00:00:00,2004-06-28,,156-800,서울특별시 동작구 노량진동 **-**,N,,3190000-134-2004-00150,,3190000,,,03,폐업,방문판매,,,,
,,정관장신대방점,2014-11-19,191844.497119053,443209.514724071,2026-05-03 22:31:40,I,02,폐업,0,0,0,0,,,,0,,2005-03-10 00:00:00,2004-06-16,25.50,156-852,서울특별시 동작구 신대방동 ***-** *층,N,,3190000-134-2004-00042,,3190000,"서울특별시 동작구 시흥대로 ***-* (신대방동,*층)",07068,03,폐업,영업장판매,02-845-2304,,,
,,사나래뷰티,2021-01-14,194010.409431083,444792.218622663,2026-05-03 22:32:24,I,02,폐업,0,,,,,,,,,2021-01-14 09:02:44,2015-09-03,,156-030,서울특별시 동작구 상도동 *** 상도동래미안*차아파트 ***동 ****호,N,,3190000-134-2015-00072,,3190000,"서울특별시 동작구 등용로 **, ***동 ****호 (상도동, 상도동래미안*차아파트)",06948,03,폐업,방문판매,,,,
,,인셀덤,2024-12-09,197940.204585262,443316.988179067,2026-05-03 22:32:59,I,02,폐업,0,,,,,,,,,2024-12-09 09:15:26,2023-06-19,,156-814,서울특별시 동작구 사당동 **-**,N,,3190000-134-2023-00097,,3190000,"서울특별시 동작구 동작대로**바길 **-*, ***호 (사당동)",06991,03,폐업,전자상거래(통신판매업),,,,
,자가,링크,,208558.286631653,448353.905156369,2026-05-03 22:36:55,I,01,영업,0,0,0,0,,,,0,,2025-02-06 11:45:27,2014-07-11,3.00,143-832,"서울특별시 광진구 구의동 ***-* 프라임프라자 ***,***호",N,,3040000-134-2014-00129,,3040000,"서울특별시 광진구 광나루로**길 **, 프라임프라자 지하*층 ***,***호 (구의동)",05119,01,영업/정상,통신판매,,,,
,자가,이노바이오테크,2022-08-17,206792.027736463,450583.054957622,2026-05-03 22:37:32,I,02,폐업,0,,,,,,,,,2022-08-17 17:39:26,2020-12-09,10.00,143-838,서울특별시 광진구 군자동 ***-** 서림빌딩,N,,3040000-134-2020-00222,,3040000,"서울특별시 광진구 천호대로 ***, 서림빌딩 *층 (군자동)",04996,03,폐업,영업장판매,,,,
,자가,서현컴퍼니,2021-01-04,195811.433761297,443765.595463032,2026-05-03 22:32:30,I,02,폐업,0,0,0,0,,,,0,,2021-01-04 08:55:05,2017-07-27,66.00,156-030,서울특별시 동작구 상도동 ***-*,N,,3190000-134-2017-00044,,3190000,"서울특별시 동작구 상도로 ***-*, 지층호 (상도동)",07040,03,폐업,영업장판매,,,,
,,나비엘상도갤러리,2020-10-30,193739.485364796,444101.001550946,2026-05-03 22:32:47,I,02,폐업,0,,,,,,,,,2020-10-30 14:19:17,2020-06-03,,156-839,서울특별시 동작구 상도동 ***-**,N,,3190000-134-2020-00057,,3190000,"서울특별시 동작구 국사봉*길 **, *층 (상도동)",07041,03,폐업,영업장판매,02-3280-3171,,,
,,남양알로에 광진대리점,2006-02-09,207103.638615551,450840.93169832,2026-05-03 22:34:17,I,02,폐업,0,0,0,0,,,,0,,2004-09-08 00:00:00,2004-05-10,,143-885,서울특별시 광진구 중곡동 **-** *층,N,,3040000-134-2004-00012,,3040000,,,03,폐업,방문판매,02-2215-9013,,,
,,(주)유너스바이오,2017-06-26,198243.208842536,442610.757969452,2026-05-03 22:32:01,I,02,폐업,0,,,,,,,,,2017-06-26 08:40:49,2005-11-23,,156-816,서울특별시 동작구 사당동 ***-**,N,,3190000-134-2005-00112,,3190000,서울특별시 동작구 동작대로**가길 ** (사당동),07008,03,폐업,영업장판매,,,,
,임대,아인즈,2023-12-14,206622.499886908,449270.928863143,2026-05-03 22:37:53,I,02,폐업,0,,,,,,,,,2023-12-14 13:23:57,2022-06-09,.00,143-926,서울특별시 광진구 화양동 ***-**,N,,3040000-134-2022-00171,,3040000,"서울특별시 광진구 광나루로**나길 **, ***호 (화양동)",05021,03,폐업,전자상거래(통신판매업),,,,
,,더허브 다이어트클럽,2014-03-26,198136.990789237,442771.558805837,2026-05-03 22:32:15,I,02,폐업,0,,,,,,,,,2012-09-12 13:41:15,2012-08-29,,156-816,서울특별시 동작구 사당동 ***-***,N,,3190000-134-2012-00068,,3190000,"서울특별시 동작구 사당로**가길 **, *층 (사당동)",07007,03,폐업,다단계판매,070-8888-8388,,,
